Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -13.2277887435	 8.7343008718	 66.74696	 228.6	47.9676	 241.0
0.5	 0.652276761945	 2.53705720795	 66.3491691743	 228.398165138	67.2752	 232.0
1.0	 -8.04385322469	 1.97484636462	 65.9513783486	 228.196330275	54.5316	 231.0
1.5	 38.5627923925	 0.00387731616091	 65.5535875229	 227.994495413	120.3008	 228.0
2.0	 -15.1414717382	 -11.8283991682	 65.1557966972	 227.79266055	43.6596	 211.0
2.5	 22.1820208105	 5.92324665514	 64.7580058716	 227.590825688	96.2496	 236.0
3.0	 6.17105471957	 -7.31778803435	 64.3602150459	 227.388990826	73.1212	 217.0
3.5	 19.2385484923	 3.39006676335	 63.9624242202	 227.187155963	91.2752	 232.0
4.0	 13.6129478896	 18.3241961764	 63.5646333945	 226.985321101	82.8908	 253.0
4.5	 14.1458746564	 6.49191969208	 63.1668425688	 226.783486239	83.2496	 236.0
5.0	 13.5771525068	 1.70343423336	 62.7690517431	 226.581651376	82.0444	 229.0
5.5	 26.5181397927	 4.66311890285	 62.3712609174	 226.379816514	100.0188	 233.0
6.0	 -4.80856375273	 -9.28229488921	 61.9734700917	 226.177981651	55.1468	 213.0
6.5	 11.7991393895	 26.0788284983	 61.5756792661	 225.976146789	78.3268	 263.0
7.0	 15.5288202754	 10.0202773985	 61.1778884404	 225.774311927	83.224	 240.0
7.5	 55.8140860746	 5.23179193978	 60.7800976147	 225.572477064	140.0188	 233.0
8.0	 14.0121382674	 4.66958109645	 60.382306789	 225.370642202	80.2752	 232.0
8.5	 16.4235032249	 1.99423294543	 59.9845159633	 225.168807339	83.3008	 228.0
9.0	 26.4565318238	 -8.42928533381	 59.5867251376	 224.966972477	97.1468	 213.0
9.5	 16.0989124101	 2.98294856646	 59.1889343119	 224.765137615	82.0444	 229.0
10.0	 37.7632122538	 -8.84932791791	 58.7911434862	 224.563302752	112.4032	 212.0
10.5	 43.2631387003	 1.15414777723	 58.3933526606	 224.36146789	119.8136	 226.0
11.0	 43.5974305601	 -7.15623319431	 57.9955618349	 224.159633028	119.8904	 214.0
11.5	 17.1112202075	 -7.01406493508	 57.5977710092	 223.957798165	81.8904	 214.0
12.0	 36.9334278222	 -6.16751757328	 57.1999801835	 223.755963303	109.634	 215.0
12.5	 32.3734119258	 7.35785363468	 56.8021893578	 223.55412844	102.7624	 234.0
13.0	 57.812620256	 11.0219174067	 56.4043985321	 223.352293578	138.4804	 239.0
13.5	 82.3485328251	 -9.2629083084	 56.0066077064	 223.150458716	172.916	 210.0
14.0	 91.3523226794	 3.55808379699	 55.6088168807	 222.948623853	185.3008	 228.0
14.5	 127.790833324	 22.0141087229	 55.211026055	 222.746788991	236.6344	 254.0
15.0	 155.433339487	 11.5905904437	 54.8132352294	 222.544954128	275.4804	 239.0
15.5	 236.608657445	 1.16707216443	 54.4154444037	 222.343119266	390.3264	 224.0
16.0	 234.089368684	 -1.50827598659	 54.017653578	 222.141284404	386.352	 220.0
16.5	 299.244851837	 14.8346116316	 53.6198627523	 221.939449541	478.4548	 243.0
17.0	 290.40446501	 36.8125320704	 53.2220719266	 221.737614679	465.5064	 274.0
17.5	 390.634082947	 20.7539809706	 52.8242811009	 221.535779817	607.4036	 251.0
18.0	 442.78560086	 32.8705939734	 52.4264902752	 221.333944954	681.0448	 268.0
18.5	 530.589689676	 59.7791681301	 52.0286994495	 221.132110092	805.3016	 306.0
19.0	 493.700363482	 62.0344736971	 51.6309086239	 220.930275229	752.5324	 309.0
19.5	 428.563181261	 20.618274905	 51.2331177982	 220.728440367	659.66	 250.0
20.0	 468.505273562	 14.4210312411	 50.8353269725	 220.526605505	715.9676	 241.0
20.5	 474.673514901	 30.0595397568	 50.4375361468	 220.324770642	724.3268	 263.0
21.0	 499.787581837	 29.4973289135	 50.0397453211	 220.12293578	759.5832	 262.0
21.5	 495.480297163	 31.0482553778	 49.6419544954	 219.921100917	753.0704	 264.0
22.0	 528.667675621	 34.7123191499	 49.2441636697	 219.719266055	799.7884	 269.0
22.5	 600.0	 48.9420694604	 48.846372844	 219.517431193	900.6604	 289.0
23.0	 504.195560412	 39.2229302837	 48.4485820183	 219.31559633	764.25	 275.0
23.5	 480.039154379	 33.0256866199	 48.0507911927	 219.113761468	729.5576	 266.0
24.0	 531.233561967	 57.1167443663	 47.653000367	 218.911926606	801.84	 300.0
24.5	 483.344933459	 44.5800887794	 47.2552095413	 218.710091743	733.4552	 282.0
25.0	 485.90111876	 74.3061793463	 46.8574187156	 218.508256881	736.6864	 324.0
25.5	 427.53724599	 75.1527267081	 46.4596278899	 218.306422018	653.43	 325.0
26.0	 453.608423251	 62.6160711212	 46.0618370642	 218.104587156	690.0452	 307.0
26.5	 379.422787079	 31.7655588676	 45.6640462385	 217.902752294	584.3268	 263.0
27.0	 390.63043827	 85.4405389217	 45.2662554128	 217.700917431	599.8404	 339.0
27.5	 447.983373227	 82.7651907707	 44.8684645872	 217.499082569	680.866	 335.0
28.0	 366.176355166	 87.1336336453	 44.4706737615	 217.297247706	564.3276	 341.0
28.5	 363.277828697	 88.6845601097	 44.0728829358	 217.095412844	559.8148	 343.0
29.0	 355.340174128	 79.6698000356	 43.6750921101	 216.893577982	548.148	 330.0
29.5	 277.470635249	 101.647720474	 43.2773012844	 216.691743119	437.1996	 361.0
30.0	 299.532204907	 82.7716529643	 42.8795104587	 216.489908257	468.1224	 334.0
