Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 211.841075582	 402.579959876	 1.73192	 262.2	8.9936	 276.0
0.5	 -177.808451204	 2.20764568674	 1.67827891892	 261.924324324	-4.4168	 262.0
1.0	 108.001180775	 39.4222444061	 1.62463783784	 261.648648649	5.3268	 263.0
1.5	 39.2487234552	 -360.950069783	 1.57099675676	 261.372972973	2.9164	 249.0
2.0	 -165.634105224	 -2.83840159724	 1.51735567568	 261.097297297	-4.1604	 261.0
2.5	 39.3911481398	 121.893579704	 1.46371459459	 260.821621622	2.814	 265.0
3.0	 -322.579547782	 -45.0990476006	 1.41007351351	 260.545945946	-9.6476	 259.0
3.5	 215.303484001	 -649.678587813	 1.35643243243	 260.27027027	8.7368	 238.0
4.0	 179.469231516	 -495.774145652	 1.30279135135	 259.994594595	7.4548	 243.0
4.5	 26.1983205914	 -225.179860048	 1.24915027027	 259.718918919	2.1472	 252.0
5.0	 -124.085330342	 -421.344948213	 1.19550918919	 259.443243243	-3.058	 245.0
5.5	 159.483856643	 -34.0608191669	 1.14186810811	 259.167567568	6.6088	 258.0
6.0	 -48.3979010125	 -346.915750774	 1.08822702703	 258.891891892	-0.5708	 247.0
6.5	 -48.3266886702	 -105.493926031	 1.03458594595	 258.616216216	-0.622	 255.0
7.0	 -4.12337753811	 77.5829769913	 0.980944864865	 258.340540541	0.8396	 261.0
7.5	 175.463489956	 -381.134258919	 0.927303783784	 258.064864865	6.942	 245.0
8.0	 -94.4972644116	 -110.539973315	 0.873662702703	 257.789189189	-2.3656	 254.0
8.5	 -95.1728670674	 247.571694871	 0.820021621622	 257.513513514	-2.4424	 266.0
9.0	 254.956206617	 -648.732453947	 0.766380540541	 257.237837838	9.506	 235.0
9.5	 -26.2184417049	 234.483509728	 0.712739459459	 256.962162162	-0.186	 265.0
10.0	 73.3308621718	 -253.406187043	 0.659098378378	 256.686486486	3.1728	 248.0
10.5	 600.0	 -245.364049184	 0.605457297297	 256.410810811	21.1728	 248.0
11.0	 -73.1358324443	 346.127305886	 0.551816216216	 256.135135135	-1.9552	 268.0
11.5	 -103.742379943	 -316.797156048	 0.498175135135	 255.859459459	-3.058	 245.0
12.0	 416.217091887	 1879.17954635	 0.444534054054	 255.583783784	14.712	 320.0
12.5	 -79.6668683684	 -154.850576027	 0.390892972973	 255.308108108	-2.34	 250.0
13.0	 42.345230371	 1545.19429174	 0.337251891892	 255.032432432	1.7888	 308.0
13.5	 325.155933374	 911.44229067	 0.283610810811	 254.756756757	11.4296	 286.0
14.0	 404.506225351	 161.000446155	 0.22996972973	 254.481081081	14.096	 260.0
14.5	 59.0004663389	 840.009183806	 0.176328648649	 254.205405405	2.1988	 283.0
15.0	 136.121982306	 1577.36284318	 0.122687567568	 253.92972973	4.7888	 308.0
15.5	 -157.783527936	 1031.12822469	 0.0690464864865	 253.654054054	-5.3396	 289.0
16.0	 419.750712649	 1068.34282341	 0.0154054054054	 253.378378378	14.404	 290.0
16.5	 200.655061038	 1368.10956987	 -0.0382356756757	 253.102702703	6.84	 300.0
17.0	 239.6189982	 1230.28940343	 -0.0918767567568	 252.827027027	8.122	 295.0
17.5	 -55.7801420378	 917.43447182	 -0.145517837838	 252.551351351	-2.0576	 284.0
18.0	 -313.02170347	 1479.75336603	 -0.199158918919	 252.275675676	-10.9292	 303.0
18.5	 45.3340041773	 437.586912908	 -0.2528	 252.0	1.3012	 267.0
19.0	 156.108870993	 474.801511628	 -0.306441081081	 251.724324324	5.0448	 268.0
19.5	 -128.064706305	 687.05087551	 -0.360082162162	 251.448648649	-4.75	 275.0
20.0	 -17.2781705051	 1861.99144779	 -0.413723243243	 251.172972973	-1.006	 315.0
