Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 11.7927235411	 25.6040091959	 97.65472	 235.2	112.3012	 267.0
0.5	 -8.33121523734	 -7.28135849507	 97.1609109434	 235.043396226	86.8136	 226.0
1.0	 -3.82538542139	 -20.0377881389	 96.6671018868	 234.886792453	91.916	 210.0
1.5	 19.7981045942	 -0.587916907489	 96.1732928302	 234.730188679	120.7624	 234.0
2.0	 -15.4582867136	 3.56396140819	 95.6794837736	 234.573584906	76.4804	 239.0
2.5	 6.90561487475	 -0.335735494974	 95.185674717	 234.416981132	103.7624	 234.0
3.0	 -26.2039044166	 -17.1179527483	 94.6918656604	 234.260377358	62.1468	 213.0
3.5	 8.58840867947	 -12.9660744326	 94.1980566038	 234.103773585	104.8648	 218.0
4.0	 -19.6898434176	 1.65285166756	 93.7042475472	 233.947169811	69.2496	 236.0
4.5	 -30.1927939356	 6.60988750512	 93.2104384906	 233.790566038	55.7112	 242.0
5.0	 -5.59925013766	 0.294718036312	 92.716629434	 233.633962264	85.7624	 234.0
5.5	 -20.6854793332	 -1.99466382308	 92.2228203774	 233.477358491	66.5316	 231.0
6.0	 -39.4464474586	 3.76752953636	 91.7290113208	 233.320754717	42.7368	 238.0
6.5	 -2.40388012033	 2.28330519885	 91.2352022642	 233.164150943	88.2496	 236.0
7.0	 -20.2978546262	 -1.61639170431	 90.7413932075	 233.00754717	65.5316	 231.0
7.5	 -33.4848782591	 -17.5934514357	 90.2475841509	 232.850943396	48.6596	 211.0
8.0	 15.4286095188	 -18.2725182513	 89.7537750943	 232.694339623	108.916	 210.0
8.5	 -12.4161457685	 -8.48453728249	 89.2599660377	 232.537735849	73.8392	 222.0
9.0	 21.0135187376	 -11.5790766638	 88.7661569811	 232.381132075	114.8648	 218.0
9.5	 38.3194207734	 -11.4529859575	 88.2723479245	 232.224528302	135.8648	 218.0
10.0	 57.3596321114	 0.750467577001	 87.7785388679	 232.067924528	159.0188	 233.0
