Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -9.88208	 -2.8	 79.59328	 244.8	69.7112	 242.0
0.5	 11.4645047619	 -2.45238095238	 79.2466952381	 244.452380952	90.7112	 242.0
1.0	 1.73428952381	 9.89523809524	 78.9001104762	 244.104761905	80.6344	 254.0
1.5	 -41.1499257143	 7.24285714286	 78.5535257143	 243.757142857	37.4036	 251.0
2.0	 41.2990590476	 -8.40952380952	 78.2069409524	 243.40952381	119.506	 235.0
2.5	 -28.6363561905	 -3.0619047619	 77.8603561905	 243.061904762	49.224	 240.0
3.0	 22.0690285714	 -19.7142857143	 77.5137714286	 242.714285714	99.5828	 223.0
3.5	 -19.1735866667	 33.6333333333	 77.1671866667	 242.366666667	57.9936	 276.0
4.0	 -11.9302019048	 -28.019047619	 76.8206019048	 242.019047619	64.8904	 214.0
4.5	 26.8267828571	 -13.6714285714	 76.4740171429	 241.671428571	103.3008	 228.0
5.0	 2.73736761905	 -23.3238095238	 76.127432381	 241.323809524	78.8648	 218.0
5.5	 8.34035238095	 -23.9761904762	 75.780847619	 240.976190476	84.1212	 217.0
6.0	 20.9437371429	 14.3714285714	 75.4342628571	 240.628571429	96.378	 255.0
6.5	 3.59792190476	 5.71904761905	 75.0876780952	 240.280952381	78.6856	 246.0
7.0	 34.7649066667	 -4.93333333333	 74.7410933333	 239.933333333	109.506	 235.0
7.5	 6.93189142857	 -15.5857142857	 74.3945085714	 239.585714286	81.3264	 224.0
8.0	 22.1760761905	 0.761904761905	 74.0479238095	 239.238095238	96.224	 240.0
8.5	 39.6250609524	 -14.8904761905	 73.7013390476	 238.89047619	113.3264	 224.0
9.0	 82.4844457143	 -16.5428571429	 73.3547542857	 238.542857143	155.8392	 222.0
9.5	 77.3442304762	 20.8047619048	 73.0081695238	 238.195238095	150.3524	 259.0
10.0	 131.049615238	 4.15238095238	 72.6615847619	 237.847619048	203.7112	 242.0
10.5	 139.755	 -12.5	 72.315	 237.5	212.07	 225.0
11.0	 198.075984762	 -8.15238095238	 71.9684152381	 237.152380952	270.0444	 229.0
11.5	 173.960969524	 -13.8047619048	 71.6218304762	 236.804761905	245.5828	 223.0
12.0	 215.743554286	 -3.45714285714	 71.2752457143	 236.457142857	287.0188	 233.0
12.5	 266.936139048	 -18.1095238095	 70.9286609524	 236.10952381	337.8648	 218.0
13.0	 249.97512381	 -8.7619047619	 70.5820761905	 235.761904762	320.5572	 227.0
13.5	 283.450108571	 10.5857142857	 70.2354914286	 235.414285714	353.6856	 246.0
14.0	 249.924693333	 -9.06666666667	 69.8889066667	 235.066666667	319.8136	 226.0
14.5	 328.630878095	 52.280952381	 69.5423219048	 234.719047619	398.1732	 287.0
15.0	 373.259462857	 47.6285714286	 69.1957371429	 234.371428571	442.4552	 282.0
15.5	 294.118447619	 6.97619047619	 68.849152381	 234.023809524	362.9676	 241.0
16.0	 402.311432381	 31.3238095238	 68.502567619	 233.676190476	470.814	 265.0
16.5	 308.273217143	 13.6714285714	 68.1559828571	 233.328571429	376.4292	 247.0
17.0	 375.671001905	 6.01904761905	 67.8093980952	 232.980952381	443.4804	 239.0
17.5	 371.556386667	 39.3666666667	 67.4628133333	 232.633333333	439.0192	 272.0
18.0	 379.800171429	 16.7142857143	 67.1162285714	 232.285714286	446.9164	 249.0
18.5	 387.04435619	 33.0619047619	 66.7696438095	 231.938095238	453.814	 265.0
19.0	 396.544540952	 9.40952380952	 66.4230590476	 231.59047619	462.9676	 241.0
19.5	 339.711925714	 37.7571428571	 66.0764742857	 231.242857143	405.7884	 269.0
20.0	 324.237710476	 10.1047619048	 65.7298895238	 230.895238095	389.9676	 241.0
20.5	 274.635895238	 41.4523809524	 65.3833047619	 230.547619048	340.0192	 272.0
21.0	 328.49528	 39.8	 65.03672	 230.2	393.532	 270.0
21.5	 294.687864762	 25.1476190476	 64.6901352381	 229.852380952	359.378	 255.0
22.0	 394.726849524	 34.4952380952	 64.3435504762	 229.504761905	459.0704	 264.0
22.5	 305.355434286	 29.8428571429	 63.9969657143	 229.157142857	369.3524	 259.0
23.0	 321.522819048	 58.1904761905	 63.6503809524	 228.80952381	385.1732	 287.0
23.5	 384.30500381	 29.5380952381	 63.3037961905	 228.461904762	447.6088	 258.0
24.0	 354.471988571	 18.8857142857	 62.9572114286	 228.114285714	417.4292	 247.0
24.5	 284.049373333	 22.2333333333	 62.6106266667	 227.766666667	346.66	 250.0
25.0	 316.242358095	 46.580952381	 62.2640419048	 227.419047619	378.5064	 274.0
25.5	 247.409342857	 35.9285714286	 61.9174571429	 227.071428571	309.3268	 263.0
26.0	 228.755927619	 36.2761904762	 61.570872381	 226.723809524	290.3268	 263.0
26.5	 334.487312381	 54.6238095238	 61.224287619	 226.376190476	395.7116	 281.0
27.0	 366.167097143	 41.9714285714	 60.8777028571	 226.028571429	427.0448	 268.0
27.5	 284.924081905	 56.319047619	 60.5311180952	 225.680952381	345.4552	 282.0
28.0	 116.834266667	 7.66666666667	 60.1845333333	 225.333333333	177.0188	 233.0
28.5	 -3.84474857143	 12.0142857143	 59.8379485714	 224.985714286	55.9932	 237.0
29.0	 132.91303619	 104.361904762	 59.4913638095	 224.638095238	192.4044	 329.0
29.5	 28.8740209524	 8.70952380952	 59.1447790476	 224.29047619	88.0188	 233.0
30.0	 72.6054057143	 27.0571428571	 58.7981942857	 223.942857143	131.4036	 251.0
30.5	 65.8491904762	 4.40476190476	 58.4516095238	 223.595238095	124.3008	 228.0
31.0	 -24.8554247619	 12.7523809524	 58.1050247619	 223.247619048	33.2496	 236.0
31.5	 -47.12444	 -7.9	 57.75844	 222.9	10.634	 215.0
32.0	 -39.8546552381	 4.44761904762	 57.4118552381	 222.552380952	17.5572	 227.0
32.5	 -47.5080704762	 4.79523809524	 57.0652704762	 222.204761905	9.5572	 227.0
33.0	 -13.1102857143	 -2.85714285714	 56.7186857143	 221.857142857	43.6084	 219.0
33.5	 -6.30210095238	 3.49047619048	 56.3721009524	 221.50952381	50.07	 225.0
34.0	 -38.3915161905	 -6.1619047619	 56.0255161905	 221.161904762	17.634	 215.0
34.5	 -17.0961314286	 2.18571428571	 55.6789314286	 220.814285714	38.5828	 223.0
35.0	 -31.3135466667	 12.5333333333	 55.3323466667	 220.466666667	24.0188	 233.0
35.5	 -32.8901619048	 0.880952380952	 54.9857619048	 220.119047619	22.0956	 221.0
36.0	 -27.5691771429	 5.22857142857	 54.6391771429	 219.771428571	27.07	 225.0
36.5	 -24.350592381	 25.5761904762	 54.292592381	 219.423809524	29.942	 245.0
