Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 1.73552815909	 -30.7717758703	 42.7624	 234.0	43.6084	 219.0
0.5	 -22.9226271649	 10.4608378022	 42.6542564885	 233.900763359	31.4804	 239.0
1.0	 -2.76476811126	 20.9216756045	 42.5461129771	 233.801526718	41.1984	 244.0
1.5	 24.7569820533	 2.66218926105	 42.4379694656	 233.702290076	54.506	 235.0
2.0	 1.41339699453	 -1.23713500955	 42.3298259542	 233.603053435	43.0188	 233.0
2.5	 4.84371868502	 -21.5480730777	 42.2216824427	 233.503816794	44.5828	 223.0
3.0	 7.32791084009	 25.838895769	 42.1135389313	 233.404580153	45.6856	 246.0
3.5	 -101.703171598	 28.0939266725	 42.0053954198	 233.305343511	-7.5708	 247.0
4.0	 54.4281900912	 -51.7091114116	 41.8972519084	 233.20610687	68.4288	 208.0
4.5	 24.4567748003	 -61.7627908563	 41.7891083969	 233.106870229	53.7108	 203.0
5.0	 -21.7153650508	 -24.6330806331	 41.6809648855	 233.007633588	31.0956	 221.0
5.5	 48.9402090771	 28.9082433876	 41.572821374	 232.908396947	65.4292	 247.0
6.0	 26.5427535537	 -42.6889877977	 41.4646778626	 232.809160305	54.4032	 212.0
6.5	 -10.5291464467	 14.9552396724	 41.3565343511	 232.709923664	36.224	 240.0
7.0	 -48.7588858005	 13.1073671265	 41.2483908397	 232.610687023	17.4804	 239.0
7.5	 -26.4445406939	 7.15659113117	 41.1402473282	 232.511450382	28.2496	 236.0
8.0	 -40.4253000812	 -17.2572503863	 41.0321038168	 232.41221374	21.3264	 224.0
8.5	 22.2345358046	 3.46084603936	 40.9239603053	 232.312977099	51.7624	 234.0
9.0	 -3.73901036528	 9.81878039222	 40.8158167939	 232.213740458	38.9932	 237.0
9.5	 15.5769329005	 -8.44070595121	 40.7076732824	 232.114503817	48.3008	 228.0
10.0	 69.294080428	 -32.8545474687	 40.599529771	 232.015267176	74.3776	 216.0
10.5	 103.12855784	 4.27516275451	 40.4913862595	 231.916030534	90.7624	 234.0
11.0	 52.6951424661	 -13.9843235889	 40.3832427481	 231.816793893	66.07	 225.0
11.5	 65.909247722	 -40.4496168311	 40.2750992366	 231.717557252	72.4032	 212.0
12.0	 101.426736129	 -25.8858755795	 40.1669557252	 231.618320611	89.6084	 219.0
12.5	 43.6819468083	 -23.630844676	 40.0588122137	 231.519083969	61.352	 220.0
13.0	 36.9083476202	 27.85902762	 39.9506687023	 231.419847328	57.942	 245.0
13.5	 57.1712410021	 21.9082516247	 39.8425251908	 231.320610687	67.7112	 242.0
14.0	 33.616766706	 -29.1744623137	 39.7343816794	 231.221374046	56.1212	 217.0
14.5	 76.8140697893	 -12.5592693374	 39.6262381679	 231.122137405	77.07	 225.0
15.0	 51.3139986775	 -0.0469798104891	 39.5180946565	 231.022900763	64.5316	 231.0
15.5	 64.1079666202	 39.1341821374	 39.409951145	 230.923664122	70.66	 250.0
16.0	 164.640063086	 -7.84562835168	 39.3018076336	 230.824427481	119.5572	 227.0
