Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -4.01507001977	 -2.45069873092	 34.01648	 506.8	27.7908	 503.0
0.5	 3.22509203217	 -14.388819067	 33.9180426374	 505.310989011	38.9188	 483.0
1.0	 19.1634288009	 -25.0370979658	 33.8196052747	 503.821978022	63.534	 465.0
1.5	 -17.3181643482	 17.8430427844	 33.7211679121	 502.332967033	6.868	 530.0
2.0	 -0.42044351847	 33.6365133507	 33.6227305495	 500.843956044	32.9708	 553.0
2.5	 57.0079647964	 39.7561731372	 33.5242931868	 499.354945055	121.9196	 561.0
3.0	 8.27184611955	 -17.971318224	 33.4258558242	 497.865934066	46.252	 470.0
3.5	 19.8613534981	 -4.11260981363	 33.3274184615	 496.376923077	64.124	 490.0
4.0	 47.1270777694	 -21.2100958991	 33.2289810989	 494.887912088	106.3032	 462.0
4.5	 41.1551360105	 15.8657583832	 33.1305437363	 493.398901099	96.9448	 518.0
5.0	 6.57425320349	 -36.7023672287	 33.0321063736	 491.90989011	43.226	 435.0
5.5	 9.84608908935	 -8.01048228906	 32.933669011	 490.420879121	48.2008	 478.0
6.0	 26.0653533231	 -37.3614620291	 32.8352316484	 488.931868132	73.2516	 431.0
6.5	 4.06945342002	 -15.7637049947	 32.7367942857	 487.442857143	39.0468	 463.0
7.0	 43.6885050732	 27.1164357555	 32.6383569231	 485.953846154	100.3808	 528.0
7.5	 27.1488924183	 -22.8720069818	 32.5399195604	 484.464835165	74.6364	 449.0
8.0	 8.85690118662	 -25.7812372566	 32.4414821978	 482.975824176	46.1748	 443.0
8.5	 34.8162740502	 -40.2990404674	 32.3430448352	 481.486813187	86.3284	 419.0
9.0	 14.2095333751	 -9.02747265311	 32.2446074725	 479.997802198	54.2776	 466.0
9.5	 45.9068948568	 -38.3784523931	 32.1461701099	 478.508791209	103.3284	 419.0
10.0	 7.09352635726	 -9.04164673484	 32.0477327473	 477.01978022	43.0468	 463.0
10.5	 25.1484929246	 -22.914529227	 31.9492953846	 475.530769231	70.944	 440.0
11.0	 15.2074510948	 -20.6643937525	 31.850858022	 474.041758242	55.4312	 442.0
11.5	 10.1941194921	 -32.6025140886	 31.7524206593	 472.552747253	47.5592	 422.0
12.0	 12.2091338815	 -9.06999489829	 31.6539832967	 471.063736264	50.5852	 457.0
12.5	 26.0633448557	 -71.9568520088	 31.5555459341	 469.574725275	71.9688	 358.0
13.0	 53.163969423	 -63.2575093477	 31.4571085714	 468.085714286	113.892	 370.0
13.5	 37.8816942012	 -57.7827702799	 31.3586712088	 466.596703297	90.0972	 377.0
14.0	 48.7602409796	 -33.6053303709	 31.2602338462	 465.107692308	106.8668	 413.0
14.5	 22.4149957498	 -37.8044020831	 31.1617964835	 463.618681319	65.918	 405.0
15.0	 43.5292082382	 -51.0323638566	 31.0633591209	 462.12967033	98.5588	 383.0
15.5	 35.2089811586	 -24.9201617916	 30.9649217582	 460.640659341	85.5592	 422.0
16.0	 21.6133026002	 -31.0539956597	 30.8664843956	 459.151648352	64.3796	 411.0
16.5	 70.4923839002	 -24.2894151547	 30.768047033	 457.662637363	140.072	 420.0
17.0	 79.2205070342	 -67.1837299866	 30.6696096703	 456.173626374	153.5072	 352.0
17.5	 92.0005380595	 -62.9988323562	 30.5711723077	 454.684615385	173.2252	 357.0
18.0	 151.496046262	 -52.3647275391	 30.4727349451	 453.195604396	265.3792	 372.0
18.5	 190.122435945	 -55.9188785326	 30.3742975824	 451.706593407	325.174	 365.0
19.0	 177.403849564	 2.43935946554	 30.2758602198	 450.217582418	305.3544	 454.0
19.5	 439.439289145	 183.977454728	 30.1774228571	 448.728571429	711.5624	 734.0
20.0	 385.809512055	 235.88648554	 30.0789854945	 447.23956044	628.3068	 813.0
20.5	 397.299701643	 240.07138317	 29.9805481319	 445.750549451	646.0248	 818.0
21.0	 343.685918587	 239.096915051	 29.8821107692	 444.261538462	562.794	 815.0
21.5	 512.734883173	 212.325618186	 29.7836734066	 442.772527473	824.8192	 772.0
22.0	 568.294053277	 157.822730418	 29.685236044	 441.283516484	910.8696	 686.0
22.5	 479.127596779	 220.050492728	 29.5867986813	 439.794505495	772.5116	 781.0
23.0	 474.444980521	 206.822530955	 29.4883613187	 438.305494505	765.1524	 759.0
23.5	 531.856620897	 190.369965588	 29.389923956	 436.816483516	854.0752	 732.0
24.0	 600.0	 134.577236383	 29.2914865934	 435.327472527	959.6384	 644.0
24.5	 503.82170748	 158.754676292	 29.1930492308	 433.838461538	810.408	 680.0
25.0	 530.789994316	 162.939573922	 29.0946118681	 432.349450549	852.126	 685.0
25.5	 526.686258895	 160.030343647	 28.9961745055	 430.86043956	845.6644	 679.0
26.0	 568.917755395	 172.59921062	 28.8977371429	 429.371428571	911.0492	 697.0
26.5	 487.737481141	 145.827913755	 28.7992997802	 427.882417582	785.0744	 654.0
27.0	 457.70483721	 163.556146477	 28.7008624176	 426.393406593	738.408	 680.0
27.5	 485.731825897	 203.856604353	 28.6024250549	 424.904395604	781.7676	 741.0
28.0	 530.972780439	 199.657532641	 28.5039876923	 423.415384615	851.8188	 733.0
28.5	 519.344883978	 188.364333023	 28.4055503297	 421.926373626	833.6904	 714.0
29.0	 486.616471443	 173.846529813	 28.307112967	 420.437362637	782.844	 690.0
29.5	 572.669556872	 191.574762535	 28.2086756044	 418.948351648	916.1776	 716.0
30.0	 507.033677715	 179.636642199	 28.1102382418	 417.459340659	814.3056	 696.0
30.5	 532.811182935	 168.343442581	 28.0118008791	 415.97032967	854.1772	 677.0
31.0	 423.651152286	 129.96357278	 27.9133635165	 414.481318681	684.8176	 616.0
31.5	 467.619291297	 173.488634249	 27.8149261538	 412.992307692	752.8952	 682.0
32.0	 474.048659022	 111.891618576	 27.7164887912	 411.503296703	762.766	 585.0
32.5	 413.821600948	 237.321611315	 27.6180514286	 410.014285714	669.2808	 778.0
33.0	 429.577554137	 179.594119954	 27.5196140659	 408.525274725	693.6132	 687.0
33.5	 478.391369461	 272.133156041	 27.4211767033	 407.036263736	769.2044	 829.0
34.0	 464.149996279	 190.543598089	 27.3227393407	 405.547252747	747.0236	 701.0
34.5	 447.280442184	 217.300720873	 27.224301978	 404.058241758	720.7676	 741.0
35.0	 451.709007871	 166.022436698	 27.1258646154	 402.569230769	727.536	 660.0
35.5	 404.610729851	 179.881145109	 27.0274272527	 401.08021978	654.408	 680.0
36.0	 355.776325257	 213.087475079	 26.9289898901	 399.591208791	578.588	 730.0
36.5	 386.994897597	 258.547298704	 26.8305525275	 398.102197802	626.8964	 799.0
37.0	 358.812918161	 138.262497632	 26.7321151648	 396.613186813	583.0996	 611.0
37.5	 318.412786725	 239.185503062	 26.6336778022	 395.124175824	520.3576	 766.0
38.0	 319.848404341	 202.095474698	 26.5352404396	 393.635164835	522.4852	 707.0
38.5	 441.48744112	 176.61401927	 26.4368030769	 392.146153846	710.9976	 666.0
39.0	 367.368790766	 205.30590421	 26.3383657143	 390.657142857	595.9724	 709.0
39.5	 365.613082698	 188.208418124	 26.2399283516	 389.168131868	593.1516	 681.0
40.0	 363.758056839	 161.437121259	 26.141490989	 387.679120879	590.1768	 638.0
40.5	 302.322417338	 148.209159486	 26.0430536264	 386.19010989	494.8176	 616.0
41.0	 361.255554674	 145.944849929	 25.9446162637	 384.701098901	586.0996	 611.0
41.5	 375.838268092	 170.767210557	 25.8461789011	 383.212087912	608.6128	 648.0
42.0	 333.469064718	 151.090041597	 25.7477415385	 381.723076923	542.8176	 616.0
42.5	 345.207677767	 192.035420191	 25.6493041758	 380.234065934	560.9208	 678.0
43.0	 341.864174889	 145.916501766	 25.5508668132	 378.745054945	555.638	 605.0
43.5	 338.736333499	 166.869338082	 25.4524294505	 377.256043956	550.6896	 636.0
44.0	 277.764263011	 207.169795957	 25.3539920879	 375.767032967	456.0492	 697.0
44.5	 250.459375752	 151.377066752	 25.2555547253	 374.278021978	413.6124	 609.0
45.0	 268.316222675	 168.460378756	 25.1571173626	 372.789010989	441.2024	 634.0
45.5	 306.446539341	 166.840989918	 25.05868	 371.3	500.228	 630.0
46.0	 251.361047205	 169.091125393	 24.9602426374	 369.810989011	414.7152	 632.0
46.5	 220.385787152	 182.949833803	 24.8618052747	 368.321978022	366.5872	 652.0
47.0	 278.475884124	 211.641718743	 24.7633679121	 366.832967033	456.562	 695.0
47.5	 275.281228948	 167.457562473	 24.6649305495	 365.343956044	451.51	 625.0
48.0	 253.747866184	 141.976107045	 24.5664931868	 363.854945055	418.0224	 584.0
48.5	 221.25136714	 166.798467673	 24.4680558242	 362.365934066	367.5356	 621.0
49.0	 196.9894738	 139.382250089	 24.3696184615	 360.876923077	329.8172	 577.0
49.5	 199.74846873	 147.436672031	 24.2711810989	 359.387912088	333.9968	 588.0
50.0	 228.816617426	 125.824740915	 24.1727437363	 357.898901099	378.9708	 553.0
50.5	 220.760549873	 110.662016986	 24.0743063736	 356.40989011	366.3808	 528.0
51.0	 229.837188163	 189.657717981	 23.975869011	 354.920879121	380.3564	 649.0
51.5	 246.172022189	 142.248958119	 23.8774316484	 353.431868132	405.5864	 574.0
52.0	 241.919181098	 112.25305766	 23.7789942857	 351.942857143	398.8936	 526.0
52.5	 164.741284823	 140.300021881	 23.6805569231	 350.453846154	279.1248	 568.0
53.0	 196.86867944	 119.333011483	 23.5821195604	 348.964835165	328.8424	 534.0
53.5	 160.866649338	 162.858072952	 23.4836821978	 347.475824176	272.92	 600.0
54.0	 182.592504636	 129.6375689	 23.3852448352	 345.986813187	306.5092	 547.0
54.5	 177.430583299	 140.916594436	 23.2868074725	 344.497802198	298.4068	 563.0
55.0	 151.299709717	 78.0297373255	 23.1883701099	 343.008791209	257.7904	 464.0
55.5	 116.719600814	 100.917335797	 23.0899327473	 341.51978022	204.0728	 498.0
56.0	 159.876945498	 94.783501929	 22.9914953846	 340.030769231	270.8932	 487.0
56.5	 173.615844648	 75.1063329689	 22.893058022	 338.541758242	292.098	 455.0
57.0	 139.234371327	 117.341553001	 22.7946206593	 337.052747253	238.6884	 519.0
57.5	 153.039310359	 87.3456525418	 22.6961832967	 335.563736264	259.9956	 471.0
58.0	 152.90441704	 94.1102330469	 22.5977459341	 334.074725275	259.688	 480.0
58.5	 123.153474479	 168.591489012	 22.4993085714	 332.585714286	213.4584	 594.0
59.0	 112.301804595	 61.2051023134	 22.4008712088	 331.096703297	196.5336	 426.0
59.5	 142.41240314	 103.440322345	 22.3024338462	 329.607692308	243.124	 490.0
60.0	 128.221333774	 89.5674398528	 22.2039964835	 328.118681319	221.0212	 467.0
60.5	 127.722963139	 127.933135572	 22.1055591209	 326.62967033	220.15	 525.0
