Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -36.9889752939	 21.4292568397	 112.79416	 330.6	67.2252	 357.0
0.5	 34.3851062378	 -15.2688483301	 112.658504071	 329.810619469	155.0196	 311.0
1.0	 8.77037131299	 9.72333134158	 112.522848142	 329.021238938	123.3276	 341.0
1.5	 -30.2275838796	 1.43522576983	 112.387192212	 328.231858407	75.148	 330.0
2.0	 25.1622201639	 -10.9114511731	 112.251536283	 327.442477876	143.2504	 314.0
2.5	 7.10227233219	 -24.8815566644	 112.115880354	 326.653097345	120.8656	 296.0
3.0	 22.9680849348	 -12.8768053804	 111.980224425	 325.863716814	140.276	 310.0
3.5	 1.12035361388	 -5.74233974177	 111.844568496	 325.074336283	113.2248	 318.0
4.0	 -19.9364433183	 4.63898299379	 111.708912566	 324.284955752	87.148	 330.0
4.5	 23.9643568878	 -19.8834080626	 111.573256637	 323.495575221	141.0964	 299.0
5.0	 1.9919462543	 6.7322001576	 111.437600708	 322.70619469	113.8916	 331.0
5.5	 22.7069399312	 -9.67304815645	 111.301944779	 321.916814159	139.276	 310.0
6.0	 49.5614156927	 -65.8522959078	 111.16628885	 321.127433628	172.224	 240.0
6.5	 4.38274333036	 3.78416884659	 111.03063292	 320.338053097	116.43	 325.0
7.0	 51.0307093261	 -37.7842219686	 110.894976991	 319.548672566	173.7628	 273.0
7.5	 79.5300428929	 -33.8966134269	 110.759321062	 318.759292035	208.7372	 277.0
8.0	 -19.9299111015	 -12.1512908521	 110.623665133	 317.969911504	86.0708	 303.0
8.5	 -13.8257743608	 -28.5565391662	 110.488009204	 317.180530973	93.4552	 282.0
9.0	 10.7812269182	 -50.6437873998	 110.352353274	 316.391150442	123.6344	 254.0
9.5	 20.5487925214	 -37.0156075674	 110.216697345	 315.601769912	135.532	 270.0
10.0	 34.4375938378	 -1.47114233064	 110.081041416	 314.812389381	152.5068	 313.0
10.5	 35.5880007057	 -36.545818952	 109.945385487	 314.02300885	153.7884	 269.0
11.0	 31.4521995342	 -38.3402103299	 109.809729558	 313.233628319	148.5576	 266.0
11.5	 114.481848672	 -57.1806014667	 109.674073628	 312.444247788	250.7112	 242.0
12.0	 43.327994849	 -19.2009934072	 109.538417699	 311.654867257	162.9168	 288.0
12.5	 59.7762936148	 -34.7945274471	 109.40276177	 310.865486726	183.0448	 268.0
13.0	 39.4896511861	 -17.9194905177	 109.267105841	 310.076106195	157.9168	 288.0
13.5	 3.86323240289	 -45.688738671	 109.131449912	 309.286725664	113.8908	 253.0
14.0	 -19.045896503	 -31.2488445642	 108.995793982	 308.497345133	85.532	 270.0
14.5	 53.4317917558	 -18.432379006	 108.860138053	 307.707964602	174.686	 285.0
15.0	 34.6020141065	 -7.23934199619	 108.724482124	 306.918584071	151.3528	 298.0
15.5	 28.6762206174	 -14.7157332937	 108.588826195	 306.12920354	143.9168	 288.0
16.0	 48.1843575114	 -1.08755346123	 108.453170265	 305.339823009	167.8144	 304.0
16.5	 21.4455606596	 9.29376927434	 108.317514336	 304.550442478	134.7376	 316.0
17.0	 96.9824376753	 -11.9817646851	 108.181858407	 303.761061947	227.6604	 289.0
17.5	 158.7412766	 -4.84729904647	 108.046202478	 302.971681416	303.6092	 297.0
18.0	 187.59451759	 7.15745223755	 107.910546549	 302.182300885	339.0196	 311.0
18.5	 269.271850748	 41.0784889258	 107.774890619	 301.392920354	439.5072	 352.0
19.0	 280.412836903	 30.3552405314	 107.63923469	 300.603539823	453.0968	 338.0
