Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 21.757483589	 -0.949152393324	 38.11096	 218.6	51.8648	 218.0
0.5	 -13.2870066923	 13.5294778117	 37.9564876923	 218.447435897	29.5572	 227.0
1.0	 -5.33615909251	 -16.2856703385	 37.8020153846	 218.294871795	34.4288	 208.0
1.5	 9.79470997864	 6.10256314426	 37.6475430769	 218.142307692	43.8392	 222.0
2.0	 -10.4853984404	 0.0162248272363	 37.4930707692	 217.98974359	30.8648	 218.0
2.5	 22.2085865169	 -2.90627217871	 37.3385984615	 217.837179487	51.3776	 216.0
3.0	 33.4453997023	 9.99043737076	 37.1841261538	 217.684615385	58.3264	 224.0
3.5	 -22.4076748819	 0.740257742657	 37.0296538462	 217.532051282	22.8648	 218.0
4.0	 61.3943698462	 -16.4195251632	 36.8751815385	 217.379487179	75.6852	 207.0
4.5	 29.4732237072	 4.38678766402	 36.7207092308	 217.226923077	55.352	 220.0
5.0	 25.7020392495	 14.1196559024	 36.5662369231	 217.074358974	52.8136	 226.0
5.5	 1.00077898235	 19.1067621742	 36.4117646154	 216.921794872	37.0444	 229.0
6.0	 -8.32737635421	 32.0034717236	 36.2572923077	 216.769230769	30.9932	 237.0
6.5	 -8.28613203214	 2.1883235735	 36.10282	 216.616666667	30.8648	 218.0
7.0	 -0.902877563564	 -0.734173432443	 35.9483476923	 216.464102564	35.3776	 216.0
7.5	 6.56137124257	 -16.3120356827	 35.7938753846	 216.311538462	39.9416	 206.0
8.0	 44.9344513532	 20.3134836999	 35.6394030769	 216.158974359	64.0444	 229.0
8.5	 39.8243292526	 -7.91974379473	 35.4849307692	 216.006410256	60.6596	 211.0
9.0	 8.43027907599	 -7.67839948959	 35.3304584615	 215.853846154	40.6596	 211.0
9.5	 14.4347315012	 19.4555959597	 35.1759861538	 215.701282051	44.3008	 228.0
10.0	 50.8196537319	 -4.03186956822	 35.0215138462	 215.548717949	67.1468	 213.0
10.5	 54.511970927	 13.6106019479	 34.8670415385	 215.396153846	69.3264	 224.0
11.0	 28.5534001229	 29.6711528084	 34.7125692308	 215.243589744	52.7624	 234.0
11.5	 12.1673475895	 33.0763384246	 34.5580969231	 215.091025641	42.2496	 236.0
12.0	 -3.61061464379	 3.2611902745	 34.4036246154	 214.938461538	32.1212	 217.0
12.5	 7.46420986655	 41.4686303126	 34.2491523077	 214.785897436	38.9676	 241.0
13.0	 51.758735375	 17.9811647846	 34.09468	 214.633333333	66.8136	 226.0
13.5	 21.3790127228	 45.115160234	 33.9402076923	 214.480769231	47.4548	 243.0
14.0	 65.4299224502	 -2.1011151271	 33.7857353846	 214.328205128	75.1468	 213.0
14.5	 35.8614087102	 21.8690390111	 33.6312630769	 214.175641026	56.3008	 228.0
15.0	 10.1053237499	 6.29117676088	 33.4767907692	 214.023076923	39.8648	 218.0
15.5	 52.0067196907	 -14.032447456	 33.3223184615	 213.870512821	66.198	 205.0
16.0	 96.1797536928	 -18.5368651175	 33.1678461538	 213.717948718	93.9672	 202.0
16.5	 72.1277136627	 8.59713033184	 33.0133738462	 213.565384615	78.6084	 219.0
17.0	 116.057131884	 -19.6360971628	 32.8589015385	 213.412820513	106.2236	 201.0
17.5	 94.7633287088	 9.07981894212	 32.7044292308	 213.26025641	92.6084	 219.0
18.0	 146.23724292	 -23.8991705191	 32.5499569231	 213.107692308	124.9928	 198.0
18.5	 159.259095373	 19.0540314856	 32.3954846154	 212.955128205	133.07	 225.0
19.0	 161.20687047	 0.312327924299	 32.2410123077	 212.802564103	134.1468	 213.0
19.5	 190.656019778	 10.0451961627	 32.08654	 212.65	152.6084	 219.0
20.0	 191.021874219	 -8.69650739867	 31.9320676923	 212.497435897	152.6852	 207.0
20.5	 178.205267453	 -6.87324243798	 31.7775953846	 212.344871795	144.4288	 208.0
21.0	 230.287904732	 -11.3776600995	 31.6231230769	 212.192307692	177.198	 205.0
21.5	 253.693484369	 15.7563353499	 31.4686507692	 212.03974359	191.8392	 222.0
22.0	 297.298292471	 -23.5503367335	 31.3141784615	 211.887179487	219.2492	 197.0
22.5	 325.57112558	 -15.3993891507	 31.1597061538	 211.734615385	236.9672	 202.0
23.0	 336.523825816	 -19.9038068122	 31.0052338462	 211.582051282	243.7364	 199.0
23.5	 405.2780085	 27.7951571592	 30.8507615385	 211.429487179	287.0444	 229.0
24.0	 420.773352091	 -6.76575295754	 30.6962892308	 211.276923077	296.6852	 207.0
24.5	 399.195435966	 4.54903593638	 30.5418169231	 211.124358974	282.8904	 214.0
25.0	 425.075139507	 15.8638248303	 30.3873446154	 210.971794872	299.0956	 221.0
25.5	 423.129491486	 49.3255029018	 30.2328723077	 210.819230769	297.7112	 242.0
26.0	 508.51345687	 32.165719996	 30.0784	 210.666666667	351.5316	 231.0
26.5	 391.2090925	 46.644350201	 29.9239276923	 210.514102564	277.224	 240.0
27.0	 469.211183337	 70.6145043393	 29.7694553846	 210.361538462	326.378	 255.0
27.5	 509.489528685	 -5.07634282156	 29.6149830769	 210.208974359	351.6852	 207.0
28.0	 398.877954225	 14.1480493501	 29.4605107692	 210.056410256	281.6084	 219.0
28.5	 413.724710347	 19.1351556218	 29.3060384615	 209.903846154	290.8392	 222.0
29.0	 486.696926267	 25.7041825491	 29.1515661538	 209.751282051	336.8136	 226.0
29.5	 444.473047283	 49.6743366874	 28.9970938462	 209.598717949	309.9676	 241.0
30.0	 514.768020685	 42.0060777148	 28.8426215385	 209.446153846	354.2496	 236.0
30.5	 511.037333396	 45.411263331	 28.6881492308	 209.293589744	351.7368	 238.0
31.0	 565.432105906	 50.3983696028	 28.5336769231	 209.141025641	385.9676	 241.0
31.5	 546.247319349	 58.5493171856	 28.3792046154	 208.988461538	373.6856	 246.0
32.0	 515.177246523	 8.16920051348	 28.2247323077	 208.835897436	353.8904	 214.0
32.5	 512.704502539	 62.195847107	 28.07026	 208.683333333	352.1728	 248.0
33.0	 485.488621198	 89.3298425563	 27.9157876923	 208.530769231	334.814	 265.0
33.5	 535.78621921	 54.7689324396	 27.7613153846	 208.378205128	366.4548	 243.0
34.0	 534.205045708	 31.2814669116	 27.6068430769	 208.225641026	365.3008	 228.0
34.5	 554.000682408	 66.3250656387	 27.4523707692	 208.073076923	377.66	 250.0
35.0	 538.101228668	 55.492965355	 27.2978984615	 207.920512821	367.4548	 243.0
35.5	 600.0	 62.0619922823	 27.1434261538	 207.767948718	406.4292	 247.0
36.0	 552.299511706	 14.8457169212	 26.9889538462	 207.615384615	376.1212	 217.0
36.5	 445.013767232	 8.75937860421	 26.8344815385	 207.462820513	308.1468	 213.0
37.0	 414.63404458	 35.8933740535	 26.6800092308	 207.31025641	288.788	 230.0
37.5	 470.610737746	 40.8804803253	 26.5255369231	 207.157692308	324.0188	 233.0
38.0	 463.919327758	 74.3421583968	 26.3710646154	 207.005128205	319.6344	 254.0
38.5	 447.614269562	 65.0919787687	 26.2165923077	 206.852564103	309.1728	 248.0
39.0	 543.787566585	 30.5310686519	 26.06212	 206.7	369.8136	 226.0
39.5	 503.226602593	 41.8458575459	 25.9076476923	 206.547435897	344.0188	 233.0
40.0	 540.017762048	 78.4713769284	 25.7531753846	 206.394871795	367.1216	 256.0
40.5	 427.580651152	 73.966959267	 25.5987030769	 206.242307692	295.8908	 253.0
41.0	 436.586323445	 64.7167796389	 25.4442307692	 206.08974359	301.4292	 247.0
41.5	 401.298217383	 55.4666000107	 25.2897584615	 205.937179487	278.9676	 241.0
42.0	 397.851643043	 76.2729128379	 25.1352861538	 205.784615385	276.6344	 254.0
42.5	 361.468215119	 52.7854473099	 24.9808138462	 205.632051282	253.4804	 239.0
43.0	 381.466337663	 56.1906329262	 24.8263415385	 205.479487179	265.9676	 241.0
43.5	 382.156802223	 48.5223739536	 24.6718692308	 205.326923077	266.2496	 236.0
44.0	 381.022363113	 78.820210714	 24.5173969231	 205.174358974	265.378	 255.0
44.5	 406.293976355	 123.355333374	 24.3629246154	 205.021794872	281.1988	 283.0
45.0	 339.042214295	 41.3368035913	 24.2084523077	 204.869230769	238.5316	 231.0
45.5	 270.209797116	 82.7080849405	 24.05398	 204.716666667	194.8652	 257.0
46.0	 346.021244229	 78.203667279	 23.8995076923	 204.564102564	242.6344	 254.0
46.5	 299.822315021	 105.337662728	 23.7450353846	 204.411538462	213.2756	 271.0
47.0	 416.601710503	 126.143975556	 23.5905630769	 204.258974359	286.9424	 284.0
47.5	 352.758038304	 129.549161172	 23.4360907692	 204.106410256	246.4296	 286.0
48.0	 341.766335206	 93.4063303995	 23.2816184615	 203.953846154	239.3268	 263.0
48.5	 268.633624917	 65.1731029049	 23.1271461538	 203.801282051	192.942	 245.0
