Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -4.66843666414	 1.43361892401	 127.43968	 268.8	120.2756	 271.0
0.5	 5.36352184695	 24.3610953887	 127.0708576	 268.616	135.3016	 306.0
1.0	 -12.1412112763	 -2.88809048691	 126.7020352	 268.432	108.0704	 264.0
1.5	 3.15369263378	 -13.1945072606	 126.3332128	 268.248	131.1728	 248.0
2.0	 10.6958460608	 -8.51308982875	 125.9643904	 268.064	142.378	 255.0
2.5	 37.8543375541	 11.1561618087	 125.595568	 267.88	183.686	 285.0
3.0	 20.5669931913	 0.849745034958	 125.2267456	 267.696	156.7884	 269.0
3.5	 38.1843597583	 -15.9731213933	 124.8579232	 267.512	183.4548	 243.0
4.0	 47.6147196373	 -0.865384514129	 124.4891008	 267.328	197.5576	 266.0
4.5	 75.9091586344	 -5.95864156415	 124.1202784	 267.144	240.6088	 258.0
5.0	 46.4576880303	 -24.7364428888	 123.751456	 266.96	195.0444	 229.0
5.5	 74.85274101	 5.35912819593	 123.3826336	 266.776	238.25	 275.0
6.0	 62.4107679524	 -23.8449925761	 123.0138112	 266.592	218.788	 230.0
6.5	 56.001202669	 -2.87245100774	 122.6449888	 266.408	208.5832	 262.0
7.0	 73.0839597063	 -12.527222816	 122.2761664	 266.224	234.4292	 247.0
7.5	 136.517441163	 15.6134133724	 121.907344	 266.04	331.404	 290.0
8.0	 163.073812708	 -23.3653818815	 121.5385216	 265.856	371.788	 230.0
8.5	 178.837119019	 20.4147334779	 121.1696992	 265.672	395.6092	 297.0
9.0	 157.004681351	 -17.9124168105	 120.8008768	 265.488	361.7368	 238.0
9.5	 163.761732924	 7.621639516	 120.4320544	 265.304	371.7372	 277.0
10.0	 192.974991322	 -13.7627416705	 120.063232	 265.12	416.1984	 244.0
10.5	 197.960611221	 -16.9010638241	 119.6944096	 264.936	423.4804	 239.0
11.0	 199.086668318	 -2.4449719104	 119.3255872	 264.752	424.8396	 261.0
11.5	 271.475836864	 0.933155590537	 118.9567648	 264.568	535.5576	 266.0
12.0	 239.401104287	 -15.2380658723	 118.5879424	 264.384	485.9676	 241.0
12.5	 256.216686888	 -8.60171354405	 118.21912	 264.2	511.4036	 251.0
13.0	 239.146731286	 -1.96536121582	 117.8502976	 264.016	484.8396	 261.0
13.5	 308.628520654	 -2.49710350764	 117.4814752	 263.832	591.096	 260.0
14.0	 253.362265072	 15.8688581988	 117.1126528	 263.648	505.9168	 288.0
14.5	 282.609148351	 14.6854709416	 116.7438304	 263.464	550.4296	 286.0
15.0	 334.47984154	 16.7603085116	 116.375008	 263.28	629.6604	 289.0
15.5	 433.619817892	 14.9252762889	 116.0061856	 263.096	781.4296	 286.0
16.0	 309.212206869	 18.3034037898	 115.6373632	 262.912	590.1476	 291.0
16.5	 375.652899512	 9.30027694703	 115.2685408	 262.728	691.7372	 277.0
17.0	 370.713705929	 29.6211735499	 114.8997184	 262.544	683.7888	 308.0
17.5	 334.060776483	 16.0565319489	 114.530896	 262.36	627.1732	 287.0
18.0	 376.507901498	 39.6356533791	 114.1620736	 262.176	691.9428	 323.0
18.5	 435.262311444	 9.7798876416	 113.7932512	 261.992	781.7372	 277.0
19.0	 418.860682918	 13.809660108	 113.4244288	 261.808	756.1988	 283.0
19.5	 374.237614228	 -1.70991638936	 113.0556064	 261.624	687.3524	 259.0
20.0	 408.430482795	 13.3978204898	 112.686784	 261.44	739.4552	 282.0
20.5	 450.82704016	 -6.03162580028	 112.3179616	 261.256	804.1472	 252.0
21.0	 490.266432673	 3.86295135524	 111.9491392	 261.072	864.3012	 267.0
21.5	 452.945436808	 18.319043269	 111.5803168	 260.888	806.6604	 289.0
22.0	 444.112794885	 10.6192063571	 111.2114944	 260.704	792.7372	 277.0
22.5	 444.653935461	 14.6489788235	 110.842672	 260.52	793.1988	 283.0
23.0	 462.538737122	 6.94914191165	 110.4738496	 260.336	820.2756	 271.0
23.5	 464.24971074	 31.8315532727	 110.1050272	 260.152	822.5324	 309.0
24.0	 557.758692616	 18.9185566372	 109.7362048	 259.968	965.6604	 289.0
24.5	 494.572344124	 27.5098438618	 109.3673824	 259.784	868.3272	 302.0
25.0	 495.096802589	 34.14619619	 108.99856	 259.6	868.7632	 312.0
25.5	 559.849734772	 8.85194521079	 108.6297376	 259.416	967.7628	 273.0
26.0	 526.137548726	 -6.01598632111	 108.2609152	 259.232	915.66	 250.0
26.5	 503.403755742	 45.5838686238	 107.8920928	 259.048	880.4044	 329.0
27.0	 554.037887445	 37.2323867464	 107.5232704	 258.864	957.7376	 316.0
27.5	 513.458666752	 51.6884786602	 107.154448	 258.68	895.0968	 338.0
28.0	 600.0	 32.9106773355	 106.7856256	 258.496	1027.5324	 309.0
28.5	 530.798707819	 64.9611833166	 106.4168032	 258.312	920.9688	 358.0
29.0	 484.554867771	 48.1383168884	 106.0479808	 258.128	849.6352	 332.0
29.5	 444.226139404	 48.9098645275	 105.6791584	 257.944	787.3788	 333.0
30.0	 515.044843583	 68.5791161649	 105.310336	 257.76	895.6868	 363.0
30.5	 524.24113259	 69.350663804	 104.9415136	 257.576	909.4304	 364.0
31.0	 508.390535047	 38.1916081356	 104.5726912	 257.392	884.7376	 316.0
31.5	 493.676406324	 33.0983510856	 104.2038688	 257.208	861.7888	 308.0
32.0	 443.640253235	 74.2718865831	 103.8350464	 257.024	784.6356	 371.0
32.5	 510.732330185	 39.8546060874	 103.466224	 256.84	887.2248	 318.0
33.0	 474.949216439	 119.475194547	 103.0974016	 256.656	831.944	 440.0
33.5	 208.164739545	 45.3075711584	 102.7285792	 256.472	422.1736	 326.0
34.0	 177.610425002	 20.6649651446	 102.3597568	 256.288	374.9168	 288.0
34.5	 172.888359521	 32.5144771965	 101.9909344	 256.104	367.3016	 306.0
35.0	 227.749842444	 25.4662852501	 101.622112	 255.92	451.122	 295.0
35.5	 104.227947258	 43.1806019911	 101.2532896	 255.736	261.1992	 322.0
36.0	 292.760579971	 73.9278180413	 100.8844672	 255.552	550.1484	 369.0
36.5	 234.486070571	 27.7809281674	 100.5156448	 255.368	460.3528	 298.0
37.0	 364.47074906	 42.8886650466	 100.1468224	 255.184	659.4556	 321.0
37.5	 305.628526566	 34.5371831693	 99.778	 255.0	568.7888	 308.0
