Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -25.1436	 -1.0	 95.932	 270.0	70.7884	 269.0
0.5	 25.3718364912	 -4.71403508772	 95.4421635088	 269.714035088	120.814	 265.0
1.0	 -2.31792701754	 -15.4280701754	 94.9523270175	 269.428070175	92.6344	 254.0
1.5	 9.73630947368	 13.8578947368	 94.4624905263	 269.142105263	104.1988	 283.0
2.0	 -2.74825403509	 10.1438596491	 93.9726540351	 268.856140351	91.2244	 279.0
2.5	 -58.0280175439	 -25.5701754386	 93.4828175439	 268.570175439	35.4548	 243.0
3.0	 20.8722189474	 -11.2842105263	 92.9929810526	 268.284210526	113.8652	 257.0
3.5	 6.9516554386	 -24.998245614	 92.5031445614	 267.998245614	99.4548	 243.0
4.0	 9.31389192982	 34.2877192982	 92.0133080702	 267.712280702	101.3272	 302.0
4.5	 -44.7094715789	 -2.42631578947	 91.5234715789	 267.426315789	46.814	 265.0
5.0	 -24.6300350877	 -16.1403508772	 91.0336350877	 267.140350877	66.4036	 251.0
5.5	 18.3982014035	 -21.8543859649	 90.5437985965	 266.854385965	108.942	 245.0
6.0	 -56.3939621053	 -16.5684210526	 90.0539621053	 266.568421053	33.66	 250.0
6.5	 -7.95532561404	 -8.28245614035	 89.564125614	 266.28245614	81.6088	 258.0
7.0	 -6.41428912281	 -15.9964912281	 89.0742891228	 265.996491228	82.66	 250.0
7.5	 51.8191473684	 -14.7105263158	 88.5844526316	 265.710526316	140.4036	 251.0
8.0	 -12.6654161404	 -18.4245614035	 88.0946161404	 265.424561404	75.4292	 247.0
8.5	 4.95242035088	 -38.1385964912	 87.6047796491	 265.138596491	92.5572	 227.0
9.0	 -4.73694315789	 -9.85263157895	 87.1149431579	 264.852631579	82.378	 255.0
9.5	 54.0348933333	 -14.5666666667	 86.6251066667	 264.566666667	140.66	 250.0
10.0	 32.2427298246	 -9.28070175439	 86.1352701754	 264.280701754	118.378	 255.0
10.5	 90.5017663158	 -11.9947368421	 85.6454336842	 263.994736842	176.1472	 252.0
11.0	 149.094002807	 -27.7087719298	 85.155597193	 263.70877193	234.2496	 236.0
11.5	 116.840639298	 10.5771929825	 84.6657607018	 263.422807018	201.5064	 274.0
12.0	 164.509675789	 -17.1368421053	 84.1759242105	 263.136842105	248.6856	 246.0
12.5	 212.383912281	 -37.850877193	 83.6860877193	 262.850877193	296.07	 225.0
13.0	 231.720148772	 -13.5649122807	 83.1962512281	 262.564912281	314.9164	 249.0
13.5	 224.261585263	 17.7210526316	 82.7064147368	 262.278947368	306.968	 280.0
14.0	 290.827821754	 -32.9929824561	 82.2165782456	 261.992982456	373.0444	 229.0
14.5	 294.215258246	 -16.7070175439	 81.7267417544	 261.707017544	375.942	 245.0
15.0	 302.217894737	 -18.4210526316	 81.2369052632	 261.421052632	383.4548	 243.0
15.5	 360.938931228	 23.8649122807	 80.7470687719	 261.135087719	441.686	 285.0
