x	actin	actin sem	cofilin	cofilin sem	
-0.0	24.3741507732	3.8806917281	-13.5662019754	9.38613207973	
-0.5	92.4139329859	22.0925914879	92.0590325322	31.4196125652	
-1.0	122.691040546	23.3095563607	97.6664889631	28.795331137	
-1.5	122.690032118	22.8758883953	156.470232196	45.9098634219	
-2.0	145.987638105	27.8534227209	209.457272969	75.2733247585	
-2.5	188.78817178	33.1880855718	258.023435717	86.3389196147	
-3.0	154.18276589	24.0950486064	213.677733631	98.7974243468	
-3.5	179.363132917	23.9725365931	225.919743463	76.9304976026	
-4.0	185.003088314	23.8387011548	235.001836006	77.2819074472	
-4.5	227.312137916	29.48380369	258.483040684	65.2122574951	
-5.0	257.943741678	34.069993114	289.820950684	77.8367157456	
-5.5	216.858454985	26.7207922226	289.57477226	88.6115624136	
-6.0	267.792319562	24.1167539084	308.33947831	97.4323276329	
-6.5	282.806952765	33.0847538645	318.05695615	94.1582905032	
-7.0	316.241863367	35.9313295755	275.876060932	82.215161369	
-7.5	319.920124323	32.4361862328	295.023491816	95.8384262837	
-8.0	314.68138711	33.6039858369	278.223367654	86.5369586541	
-8.5	294.966354978	33.8607124925	257.821443479	74.8367312873	
-9.0	307.096186217	30.5857331696	274.971405695	86.1499547996	
-9.5	323.820249783	31.5232229346	289.329994216	90.2238953321	
-10.0	325.105220905	32.7060757695	322.194112311	98.7284898611	
-10.5	338.036377463	30.3681533951	305.755295457	97.8759304295	
-11.0	367.384255139	30.3684214776	301.751689494	87.6045814763	
-11.5	339.13800069	29.2639736888	300.964662582	91.7569454035	
-12.0	371.324882534	28.663001156	294.974937112	87.0142953777	
-12.5	390.157486934	28.3077992224	320.58131489	100.447559452	
-13.0	365.715716876	26.3223692997	288.468171357	90.7462690498	
-13.5	413.575103577	26.6282337635	269.010092953	84.057863984	
-14.0	425.534775972	29.5352695584	311.525495876	103.824534135	
-14.5	414.158339871	25.6564823319	290.009644827	90.0795105114	
-15.0	392.743034023	25.2230345197	261.186471667	91.5294445446	
-15.5	434.801903107	26.3853714582	244.664831281	62.2932776231	
-16.0	407.788336819	27.5892459164	264.995546521	86.981334746	
-16.5	388.564972778	27.3622887288	258.36581529	86.3007731363	
-17.0	382.154411202	25.1177732356	227.914124312	74.5926526043	
-17.5	423.093187747	27.1032507871	219.281067509	80.2991949375	
-18.0	400.512610979	29.130198982	236.204107431	81.5691125067	
-18.5	390.401813819	25.9046606309	237.503295351	79.8460150265	
-19.0	376.243184224	29.9178221956	223.441792996	82.5071891901	
-19.5	398.396060981	30.6872591023	205.161950623	74.6693935697	
-20.0	367.509869265	28.329972833	218.914544369	77.8646181072	
-20.5	362.108318486	30.8056474148	206.785336235	70.4747422147	
-21.0	359.692195325	28.477285131	187.12803907	69.0588605828	
-21.5	383.0023759	34.3987676567	167.046808325	50.0747808692	
-22.0	365.22123666	30.9512630784	193.184993749	78.8011456627	
-22.5	351.204265912	32.02111337	175.527630379	57.6359825945	
-23.0	338.825609971	31.6328542569	177.397643546	64.8944930587	
-23.5	329.84916651	33.5204717308	158.459625045	62.2292524992	
-24.0	303.046342493	29.2278030776	161.967588429	56.2802106418	
-24.5	306.428437357	32.2214014632	144.149525895	55.067492228	
-25.0	303.982131371	32.0218440323	153.889965823	60.093478629	
-25.5	318.296152237	32.9804456656	172.516808716	55.7979681041	
-26.0	304.721197955	30.6971743376	161.046847993	53.2214641544	
-26.5	294.19545692	34.0595446958	146.864503094	59.8383497233	
-27.0	302.071734016	37.1266015424	148.198193915	51.7728676118	
-27.5	281.871414124	37.7796438284	137.939224042	49.2205468669	
-28.0	267.126899508	29.853857737	145.167890578	58.0473744704	
-28.5	284.552754064	37.2985526456	109.405575111	41.1303124352	
-29.0	280.158541079	35.367743745	134.900460438	54.532443119	
-29.5	266.563569527	36.6389003848	135.538760759	52.4163119907	
-30.0	278.474690029	43.3520523839	92.1851997504	33.7481326526	
-30.5	248.665301684	39.2940317056	105.326096179	39.5985881422	
-31.0	252.672020057	44.2626582163	85.9185131654	32.3862825186	
-31.5	245.859075879	43.5139152513	82.9422793646	32.8483495937	
-32.0	237.315412694	39.6168291767	79.3124387195	43.0617158792	
-32.5	220.745954572	43.9288865231	85.6184685865	34.7296562882	
-33.0	263.43734603	49.0178789779	102.507911338	39.0897785316	
-33.5	264.030875697	52.5036368401	72.0328040439	29.1835592802	
-34.0	237.282271852	47.6805858659	72.7354194283	24.8416151229	
-34.5	266.997053174	47.7505616558	48.5653329947	33.6495288889	
-35.0	269.043986913	55.8640136502	77.385319173	33.2494587599	
-35.5	243.037509176	51.7211098623	61.4767289433	28.7067914152	
-36.0	244.762426797	53.7653592326	71.037597747	22.8486498242	
-36.5	234.325067341	51.6956275214	106.200178781	39.5427103736	
-37.0	217.479229854	48.1518405928	75.6563772003	25.1116849292	
-37.5	282.520119132	51.0897593121	33.1134451728	22.5907213522	
-38.0	230.617340014	52.7902680523	52.7352913408	18.9670385589	
-38.5	231.552475335	58.014227808	49.4982269158	30.5890532553	
-39.0	218.927451247	56.1828172495	-3.35576341806	48.9020776346	
-39.5	213.301712495	53.2080213223	7.59430373948	21.7566460499	
-40.0	222.43619152	57.9140986242	-1.05354225737	44.1783936632	
-40.5	193.183277864	57.4347531588	21.9661343428	24.2539007366	
-41.0	196.428751197	59.5035826164	31.7090915662	38.6274015428	
-41.5	180.241822955	49.1297422336	-27.2484751603	50.1489493715	
-42.0	162.444482317	54.5700196626	-31.6551703656	31.2256199959	
-42.5	178.350771078	56.6086651668	3.98107150525	18.2532465051	
-43.0	182.704159942	53.5791721119	32.1732387148	23.3345707522	
-43.5	210.250354425	85.0315996071	40.1376542437	31.664663781	
-44.0	188.58931167	75.250156589	67.4639582753	34.3857192525	
-44.5	176.229118702	56.5528707989	-2.15851031829	50.2748483641	
-45.0	147.494182285	49.5880637913	44.9402504938	21.6569692948	
-45.5	198.556636516	77.6173883346	67.5769344151	20.6037051131	
-46.0	197.064380292	69.7005572682	39.5116025159	69.5239090766	
-46.5	166.893463355	93.5679609052	13.4927553696	51.2991192057	
-47.0	165.198411515	54.8177734967	26.9734299919	12.2348650392	
-47.5	132.008645667	73.7101110455	32.668673932	11.0807983375	
-48.0	195.890771192	52.3882851582	76.0008787763	17.5667214988	
-48.5	129.860977137	45.6634812004	92.5119795209	40.2181960049	
-49.0	104.70501026	41.0692081281	34.9770683962	21.9955641877	
-49.5	95.979546834	52.3465153853	10.3431776754	12.8772553512	
-50.0	80.3080074614	50.0894538384	24.2049622754	32.3836266933	
-50.5					
-51.0					
-51.5					
-52.0					
-52.5					
-53.0					
-53.5					
					
