x	actin	actin sem	cofilin	cofilin sem	
-0.0	33.7735069637	6.99179124712	8.6299073924	7.76928909453	
-0.5	87.6477965113	14.6409070402	83.9403834678	40.0229709534	
-1.0	115.21928478	19.6330133202	109.156911648	37.7892681307	
-1.5	147.696339407	24.4616395397	118.250330486	40.3585374876	
-2.0	145.67086648	24.6235747951	138.88244008	46.7895397273	
-2.5	167.238895924	29.9661642152	133.030969342	50.666292964	
-3.0	177.059305789	30.4663817614	151.608894905	50.0758173214	
-3.5	168.615620712	22.8133545297	129.927679125	33.4249284078	
-4.0	197.967951826	30.60169523	149.71171248	53.0769091187	
-4.5	215.85718444	29.1027696038	156.791318069	47.3488149003	
-5.0	233.862100985	30.7950944599	152.579432589	45.0450599538	
-5.5	245.396762974	29.593084089	142.215185024	38.8024394914	
-6.0	256.106771297	29.8456703214	141.694807767	38.1345357849	
-6.5	288.401717572	32.4852333488	155.707620336	38.9520683205	
-7.0	304.502616533	33.0738201527	157.015919412	37.0746540252	
-7.5	325.645152601	35.7558852914	165.103721128	40.1901180932	
-8.0	319.997150674	32.7763114932	170.268608684	36.4676116459	
-8.5	332.109792939	31.6519983142	169.468824113	43.4807157386	
-9.0	350.690454283	31.4137986687	174.102207271	41.0677297752	
-9.5	346.35411039	31.0039378823	153.505518582	34.8618785503	
-10.0	361.509259427	27.587605914	162.128607168	38.6624700354	
-10.5	347.676779871	26.5181885114	134.061439153	30.3452330637	
-11.0	354.766462452	27.3265567386	154.50205454	36.250909465	
-11.5	361.02554907	23.6326389351	162.109888429	39.6121554667	
-12.0	344.312557023	23.2701080443	141.739518069	31.462211356	
-12.5	370.303282782	23.7820364848	137.233869959	27.1314904886	
-13.0	355.866297082	23.4522733408	143.348582392	33.8252395263	
-13.5	344.841330866	20.360860806	142.408131848	32.0045981339	
-14.0	360.377781406	22.294637992	122.905603681	28.9742098275	
-14.5	354.858365703	20.0520641165	107.879923115	23.4825365904	
-15.0	311.131798488	20.4216369883	117.145263243	23.4101572675	
-15.5	315.576856913	21.8087559357	111.474779484	22.4400426811	
-16.0	322.34961798	23.5201027435	86.6131089958	23.0621205132	
-16.5	313.255376545	25.2120281182	96.7088973867	25.0630360882	
-17.0	310.143658217	27.819497489	98.32736994	27.6317858819	
-17.5	307.932487349	26.9738321428	95.7917045221	20.2543449489	
-18.0	309.373324281	28.0052040909	72.2950182048	16.2012379893	
-18.5	328.319057139	29.4693349199	75.4920033182	22.8261865524	
-19.0	321.033648619	29.818101701	83.0974982499	27.0070145816	
-19.5	319.016545064	34.245851153	91.2127949089	25.152231222	
-20.0	312.169211999	33.4119813913	92.4157934947	29.353862018	
-20.5	317.320875445	33.9987879574	93.8030331408	32.4545263195	
-21.0	328.775449597	34.1426826003	82.1285687443	31.0880993131	
-21.5	353.22764913	33.8447146885	89.2801331662	32.1887184006	
-22.0	383.142619941	34.1763355211	78.5034000683	24.5864934639	
-22.5	358.420327407	34.7032739534	69.7537521605	27.0811806659	
-23.0	355.761538403	36.7142587412	79.7841962265	25.9010633836	
-23.5	346.837935679	37.4440188382	81.4979809869	31.3434943786	
-24.0	377.355491512	36.8955646613	81.2929296522	25.941485485	
-24.5	356.615284504	37.6923195428	75.4716286618	22.3554707925	
-25.0	366.079667223	40.1323525522	86.8228438142	31.4372601705	
-25.5	360.410467325	44.9723346221	65.4383053619	25.3589154843	
-26.0	330.937058029	43.9820098693	83.7162488468	24.981950827	
-26.5	356.916382409	40.414236875	63.6119884409	19.9488078071	
-27.0	372.28453381	44.6463557268	41.4911733036	19.6270112609	
-27.5	362.889901726	42.9227041032	46.9780558401	22.6401226159	
-28.0	342.303022802	36.7700353651	37.8726381761	17.7173079477	
-28.5	321.204184186	37.2909380833	36.6309111722	22.0826076741	
