x	actin	actin sem	cofilin	cofilin sem	
-0.0	32.6429537986	5.19079330451	-1.56793568138	6.02005127699	
-0.5	55.0530054412	11.6167737092	53.5096415911	15.4710218689	
-1.0	71.9802928862	15.6471618153	73.3636147084	19.7903631394	
-1.5	108.965252454	24.2470808901	101.45460728	25.6600949006	
-2.0	104.876473577	20.0538645097	87.3670751345	24.5674462289	
-2.5	115.581501553	23.7185743261	103.089172779	27.8912660573	
-3.0	129.737122998	24.1029328851	114.443762483	30.4765013432	
-3.5	148.202298779	21.7324783201	125.543235881	33.5842531228	
-4.0	171.109736541	24.3552647867	132.068737307	33.8560091641	
-4.5	189.641638038	29.0686025624	122.03105471	28.3638542576	
-5.0	194.197379478	29.3573660281	123.541620674	28.5291492965	
-5.5	212.438188858	31.393782789	144.628365017	31.9165071052	
-6.0	220.164856242	28.0828977763	142.995156493	32.517199607	
-6.5	249.659806435	33.3442336623	151.673493325	33.6873935771	
-7.0	250.589839968	32.3063559515	154.286409849	31.6190949473	
-7.5	278.782588521	34.5174680053	150.191684583	31.5691821706	
-8.0	273.563963302	33.175046902	158.996525347	32.0750737694	
-8.5	287.195127296	37.6740937764	172.787544503	34.5557069594	
-9.0	301.885976415	36.2737439013	158.637393524	32.2467009812	
-9.5	309.467515986	34.9559111386	183.329939986	32.4141752803	
-10.0	333.122326407	34.0343767993	183.112734442	34.6013003253	
-10.5	324.319967776	30.5460155654	169.338857975	31.592225893	
-11.0	312.693658845	32.7820785889	159.433053671	32.8632089171	
-11.5	323.917677299	33.1504276019	169.545344796	30.8614862236	
-12.0	338.932584189	31.445284702	173.541851538	35.4839236253	
-12.5	352.817351476	29.8488746268	183.309837265	34.8707313521	
-13.0	357.093324839	30.987703448	179.906011889	34.9671876693	
-13.5	365.362254524	28.8202204401	158.465682438	32.1739777086	
-14.0	366.295459769	29.604994425	161.157929424	29.2646445407	
-14.5	366.741724407	27.8228080007	155.014614537	30.7012144082	
-15.0	367.005518252	31.0653577406	155.935029745	30.7566593699	
-15.5	366.960192161	26.732676062	146.3244648	30.3952306729	
-16.0	367.933568941	23.4158795367	148.655385166	32.5785948372	
-16.5	394.384456045	26.3833738393	148.289617825	31.1730516577	
-17.0	385.959294582	26.800582544	154.239883571	33.2905987218	
-17.5	385.215787671	30.1638604018	146.817511007	29.4632779629	
-18.0	378.311525782	28.1068692805	140.252690198	31.0525996931	
-18.5	396.370235608	26.4086381407	149.379315301	34.9384310491	
-19.0	375.899274139	26.3710354737	137.384838026	27.4851501329	
-19.5	399.283514769	29.3945117664	131.701319097	31.1593362724	
-20.0	368.377636257	29.5538645461	131.508831119	25.7740824321	
-20.5	389.230498869	27.225821474	121.617634991	24.1675839388	
-21.0	381.657464671	27.5021243191	128.348430521	28.5070199327	
-21.5	371.212781335	28.971112378	124.280599376	25.6791866494	
-22.0	392.229055142	29.6895075231	124.646455154	29.1488702064	
-22.5	387.261275766	32.5972003373	103.359853592	21.5505606586	
-23.0	371.108438356	34.2275535128	112.163620819	25.3561693213	
-23.5	379.442520702	29.3588613851	107.709741432	23.2551999975	
-24.0	363.749535768	29.7607311576	100.686015038	22.3864546199	
-24.5	370.681204524	28.6826958106	96.9916766975	21.6894802465	
-25.0	383.382186779	26.0684801708	109.564146397	23.3632340293	
-25.5	399.734770054	30.6568936921	108.702462491	23.2002288371	
-26.0	385.113071031	26.4627815	108.520701418	23.228495792	
-26.5	390.090133314	24.2155836674	94.7992252557	17.7921346297	
-27.0	384.956412688	28.294695169	83.7258252763	17.9295588549	
-27.5	381.144798118	24.6291788297	84.6678893433	17.174945778	
-28.0	379.824720633	26.3945239692	70.2302095019	16.8086181414	
-28.5	359.430966596	27.0645835907	67.8207008245	12.3733971583	
-29.0	362.482590001	27.6006909263	57.1538638949	13.5757154197	
-29.5	353.614651997	27.7506578992	62.8255424303	15.6599985396	
-30.0	347.897329262	31.7411704757	58.6248265974	12.7618707594	
-30.5	349.986454484	31.1353804717	59.1039802466	14.7709697131	
-31.0	337.617373161	29.2053277528	52.6119143498	11.8993367996	
-31.5	342.026854988	31.2654444693	45.6468095575	11.5318098913	
-32.0	344.535399817	31.85198394	47.26009405	11.8349933	
-32.5	339.302558189	29.3207910889	61.2523161264	12.9096916849	
-33.0	338.848434922	30.4148806657	51.59857296	9.99157763295	
-33.5	341.578394183	30.8809555559	53.8730110262	12.8609056733	
-34.0	343.250124817	34.2174593924	59.0758719975	12.1447420812	
-34.5	325.089138538	32.9630441637	60.0900960046	12.5855784776	
-35.0	327.466577069	33.3916209281	54.580631452	11.0830579245	
-35.5	323.920147133	36.2140398493	49.0654139763	10.5061401269	
-36.0	286.598525674	31.6445906589	44.471239319	8.81722376594	
-36.5	302.355644867	33.199302514	52.6699522641	11.555198151	
-37.0	293.553203667	33.8140278957	43.8528686639	7.32484691305	
-37.5	276.896953151	33.5115155717	30.6568256327	9.58374948825	
-38.0	283.247647889	34.6396503253	45.2346422244	7.72251349469	
-38.5	310.962119802	37.0705343697	33.2557173012	8.33879823455	
-39.0	272.132904206	34.8224100281	34.9159569219	10.4805227002	
-39.5	271.028221471	34.2029233249	31.7479541876	9.83605310944	
-40.0	284.058210893	33.9418433803	23.9849092719	6.14433171493	
-40.5	264.429871567	34.7152387946	31.3099004414	10.4117802689	
-41.0	275.289864495	35.5995453303	33.3359038437	15.0532542368	
-41.5	268.137365207	34.4286240409	38.8411160637	14.500091491	
-42.0	250.211455948	39.8064719726	38.2566098058	12.5299909129	
-42.5	253.236947785	39.7534817615	29.5016936894	7.54374183022	
-43.0	238.469992357	39.3291589424	43.4381267455	14.1986558271	
-43.5	232.502753636	43.9562819404	39.473781037	10.0115175768	
-44.0	226.151613715	40.2415591321	32.0887713602	9.4994181538	
-44.5	221.682423495	43.850090397	24.9934954214	7.27138105747	
-45.0	223.654802087	48.9021921446	28.4465893388	10.6260090206	
-45.5	232.56392638	45.2402903376	23.580041232	12.5277267721	
-46.0	222.09028883	45.7867355352	31.8504499338	11.2462566546	
-46.5	221.151763975	42.6238333807	34.7194962711	10.8402564857	
-47.0	242.785396413	47.9040943336	23.7152448882	8.49950955245	
-47.5	207.028686738	48.3678455328	26.5951748589	13.8966711078	
-48.0	207.496910466	47.8999712331	19.4521319077	7.06822404075	
-48.5	212.440436026	46.322175796	19.3351269774	7.67009711833	
-49.0	246.435367925	53.6568781193	23.4264039617	7.18695598494	
-49.5	240.32645831	55.1221878894	14.926197709	8.6712165281	
-50.0	223.164881662	52.541621813	25.2008008201	13.4999844084	
-50.5	221.215228964	53.2995933146	16.8701435456	6.82906087724	
-51.0	204.431901632	54.4384030579	24.3229068727	9.62824731623	
-51.5	187.090750204	48.7295833578	14.4973111927	9.53711233295	
-52.0	208.364948303	50.1778147587	25.3469622233	8.77420575292	
-52.5	228.811702822	59.8769993998	23.5552303599	9.45406981026	
-53.0	222.337776379	64.4283587986	22.1757931777	10.0667139192	
-53.5	248.809552178	66.103811735	21.9172112403	5.46758111825	
-54.0	216.36433662	58.2998076296	13.4393202452	8.14369161301	
-54.5	214.084881896	58.3652743472	13.7577641343	6.1202328579	
-55.0	213.454580918	64.1186217178	19.0044431719	9.91702695027	
-55.5	264.396281321	57.3931409675	22.8346674992	7.75264289789	
-56.0	225.518364077	65.5319322074	30.4115711196	7.68557977318	
-56.5	259.821231897	44.4343556051	36.4855832014	24.4218000504	
-57.0	281.643963594	44.5363400984	12.3466132401	6.385137988	
-57.5	253.775434869	53.2368852564	15.7499810999	18.5159687188	
-58.0	259.658019765	64.9911324452	22.2818167686	5.01619687032	
-58.5	204.647345844	58.2015464226	48.7848563776	17.435337638	
-59.0	223.566896964	64.5036892704	21.816605752	4.99103342961	
-59.5	205.891834303	55.26886295	11.616098833	10.6717275486	
-60.0	271.44837774	73.7726269374	24.2903651843	6.80120325116	
-60.5	230.209032754	83.8888487897	17.1385905025	14.9939170133	
-61.0	221.282262073	85.5944609118	21.211294538	16.4504814998	
-61.5	234.893943305	100.897518495	22.0561242041	10.5567371306	
-62.0	192.296584081	78.820392105	17.9936802282	16.2778759831	
-62.5	189.505906474	79.411036857	23.2339610438	8.17403227236	
-63.0	222.271441581	81.7958374902	15.5329056236	11.3686688729	
-63.5	182.721765638	82.9233188389	28.6321005404	14.9554643562	
-64.0	153.908193033	70.4187332615	12.6254878149	8.36152251037	
-64.5	166.342170276	80.4940196884	6.34626960645	6.28938809054	
-65.0	185.278797115	93.7687173434	13.6659840353	9.37478684581	
-65.5	195.847663965	115.910312431	26.0856797808	12.3191147763	
-66.0	185.556360412	101.071697523	0.670100519507	10.2804713513	
-66.5	212.962536673	99.2650074903	4.44844712157	5.42583696709	
-67.0	144.002957846	79.4015499082	23.8344219365	8.25579576609	
-67.5	197.421229684	84.1709556896	8.22444876323	5.29002828648	
-68.0	198.659694482	79.5536401332	17.0268954898	9.4721494505	
-68.5	195.453140747	103.539070249	21.8610230038	3.99615314601	
-69.0	176.321004762	100.597716132	11.6660193152	14.142678226	
-69.5	159.024735136	77.1510799258	12.5348496648	12.5239573398	
-70.0	152.883527062	68.8239639516	11.3938078679	14.2201064271	
-70.5	155.027921807	86.3934528424	1.6097371645	9.42243087377	
-71.0	131.770969211	86.9580288101	10.3410016719	17.7512219952	
-71.5	136.519784757	93.1209238664	3.20665915357	10.5200368188	
-72.0	128.100493895	72.8448421505	5.61948509447	11.0544454923	
-72.5	117.098364737	82.0411972709	11.3720668518	6.81754379173	
-73.0	123.203839504	63.3459355237	3.34866170547	7.57123825931	
-73.5	124.992347699	103.961617175	2.61404795008	7.58352391082	
-74.0	100.025796652	69.0126060611	-1.52616784088	7.73210425939	
-74.5	98.4168364998	77.100392138	9.01361467674	7.11766799039	
-75.0					
-75.5					
-76.0					
-76.5					
-77.0					
-77.5					
-78.0					
-78.5					
-79.0					
-79.5					
-80.0					
-80.5					
-81.0					
-81.5					
-82.0					
-82.5					
-83.0					
-83.5					
-84.0					
-84.5					
-85.0					
-85.5					
-86.0					
-86.5					
-87.0					
-87.5					
-88.0					
-88.5					
-89.0					
-89.5					
-90.0					
-90.5					
-91.0					
-91.5					
-92.0					
-92.5					
-93.0					
-93.5					
-94.0					
-94.5					
					
