x	actin	actin sem	cofilin	cofilin sem	
-0.0	21.2447011683	2.28621111246	4.07774740898	5.28750821499	
-0.5	69.4239558267	24.0316632606	57.6052398481	16.2882853255	
-1.0	108.110368906	29.4285022293	92.3827918924	24.1268135536	
-1.5	114.714659348	29.3487908472	99.1599888068	25.0429584283	
-2.0	129.405249837	30.0643997578	110.369232557	24.3682532972	
-2.5	158.407845133	30.7244414417	119.614945041	24.376440258	
-3.0	191.514097335	33.9238420776	131.325475772	25.405221801	
-3.5	195.058257109	32.3763669337	126.326509876	23.6206069206	
-4.0	224.098207302	37.9988218618	137.675736564	25.2758256707	
-4.5	239.493853507	39.4386277444	129.854210329	22.7400372057	
-5.0	243.477845749	31.7007097445	144.893681393	22.1213732628	
-5.5	256.639366536	32.7555724096	141.869749663	23.5346133424	
-6.0	282.453579308	37.8638925943	142.992386809	26.0883535547	
-6.5	300.205513286	32.0438056774	141.740674818	23.1976686715	
-7.0	307.649606414	30.9516416769	142.923339545	22.8115467147	
-7.5	327.71586532	35.2512965643	136.04426094	23.167928709	
-8.0	344.453115017	31.9814963246	143.16024483	24.4140427562	
-8.5	360.945351809	34.332378048	142.49147149	25.0269631615	
-9.0	378.174769318	34.6368621304	129.424079209	23.4890663873	
-9.5	371.868998123	35.0726926709	119.626775393	20.2026716168	
-10.0	382.874822765	33.9004889555	126.149067539	17.5773083192	
-10.5	386.479337848	29.0755704451	120.403046373	17.9294549419	
-11.0	391.422753532	29.1168020586	118.250910643	18.8716627363	
-11.5	399.254905002	33.2798061891	109.238064871	19.4873351097	
-12.0	408.683530501	33.868203654	101.039155763	14.9628321172	
-12.5	423.147659616	32.6478102792	98.1750051895	15.9395031505	
-13.0	397.384832762	28.2746656789	105.928526075	16.0310844993	
-13.5	410.034271825	31.5219441356	97.3120300985	15.5178233935	
-14.0	412.425128909	29.3478044717	91.7861988585	16.4984409186	
-14.5	396.065856762	28.9559612245	113.333550459	22.3381392095	
-15.0	413.947611511	31.1247786996	92.8892729355	19.4432087411	
-15.5	418.311423334	32.4827719808	95.010950775	19.6805151519	
-16.0	381.047569788	29.4042774043	95.1277008795	20.2611090781	
-16.5	379.118324318	32.5006664657	92.3539167528	21.6569314378	
-17.0	387.099752427	31.6751137693	88.8110813081	19.0559451323	
-17.5	385.618358771	35.1019084861	92.5717380153	20.8193758905	
-18.0	378.706224671	36.4740938155	80.5083288857	21.7215319663	
-18.5	370.599709183	37.5714394039	76.9741107552	20.7912401397	
-19.0	367.821260939	39.4107307295	71.7264437129	19.5301395505	
-19.5	344.882537918	40.3024214132	83.3698865526	22.1881636444	
-20.0	332.115510909	41.3714820023	81.969582841	21.4213476879	
-20.5	312.681081055	40.9862718045	67.1795310603	19.823564166	
-21.0	352.649452194	41.4891223526	71.0030943858	18.7260435528	
-21.5	330.607029134	37.590344133	61.5893894837	16.0456276072	
-22.0	330.763428695	38.4019626682	72.9234286014	18.3413361491	
-22.5	336.420901306	39.3680977614	69.6794191608	20.0372502937	
-23.0	370.906376128	40.6575197859	64.700161892	23.7203128566	
-23.5	344.436771717	38.3082339642	73.9021051362	21.8167512191	
-24.0	319.97664352	37.4950983264	63.1377235157	19.1464992309	
-24.5	307.098731794	35.7486969217	54.0041394606	15.8792161423	
-25.0	289.682031853	35.5388274278	51.5486163297	14.8228078301	
-25.5	281.455633423	39.189007841	51.8522336231	16.1611123733	
-26.0	275.655576669	42.9537270205	51.0962019017	15.4695511053	
-26.5	253.63041944	39.6673033219	41.9886571726	14.9638096694	
-27.0	265.023256636	42.5236112596	42.5188698233	15.9768797387	
-27.5	237.408044824	38.8434885299	38.4659967093	13.0703992327	
-28.0	230.993242458	41.9843880976	33.1284995616	11.840382263	
-28.5	226.753021744	42.7448011462	30.1909200955	11.0257042035	
-29.0	231.058552299	39.2799068435	39.7534264772	14.7635950315	
-29.5	220.782258228	46.4144135691	37.9532316532	15.3449203656	
-30.0	228.169146766	50.7575330907	28.9160057689	9.89292160046	
-30.5	225.302764285	50.8383166616	43.906055851	12.9973847928	
-31.0	200.271125106	45.7395089702	35.5845537792	11.8531166825	
-31.5	171.804513289	48.4353660772	29.6629034544	10.8902582001	
