x	actin	actin sem	cofilin	cofilin sem	
-32.0	228.75508706	43.9447363699	53.1370693725	21.6147910624	
-32.5	246.819282057	43.8814576092	45.4182940655	27.2488673571	
-33.0	223.199153656	45.9733893474	66.4608445198	30.7786165877	
-33.5	209.512180238	47.0451482554	43.2670021078	36.7930521888	
-34.0	243.822509428	50.476906485	65.3386655285	26.5446227832	
-34.5	237.161780031	52.7709333563	62.2606590689	20.5158458985	
-35.0	236.061270145	56.3909014776	49.4246948838	20.8534948895	
-35.5	242.563156107	54.7178846575	69.7580174125	28.4495970757	
-36.0	239.439843207	60.2531590234	45.4039828119	24.9014701852	
-36.5	257.631787171	60.7227819357	66.9352391729	36.1335353751	
-37.0	263.534094286	60.018757455	58.8806528321	32.4088090168	
-37.5	226.98080727	59.8732372924	57.472072305	24.0464270541	
-38.0	215.543823485	59.9120736464	47.651895487	23.6875196359	
-38.5	218.161359441	55.2082239258	37.7018039733	26.0167491032	
-39.0	212.698485401	63.9537849658	27.9148672397	23.2970116641	
-39.5	192.799599106	57.6992214626	38.1492677697	25.5610085665	
-40.0	202.238341647	55.9731552984	14.7515334063	18.5537327569	
-40.5	177.812518457	56.4246827817	34.8682584759	22.8813534704	
-41.0	151.231230921	55.5316973586	28.6927026548	15.7020978224	
-41.5	202.90384512	59.4529379888	30.025888122	22.8171127124	
-42.0	209.954122917	59.4061340016	20.7636222487	11.8944395343	
-42.5	197.793162898	54.8830959519	20.5995415682	14.3758167429	
-43.0	222.135539098	63.2735615314	26.7661368175	10.0049642294	
-43.5	208.083735305	54.840684769	25.9828640531	13.8162667237	
-44.0	202.194412281	47.2725822099	13.5190723159	6.35632347261	
-44.5	198.063852457	52.9896511104	38.190201923	21.4677146265	
-45.0	201.455037405	48.8342953766	33.6682213925	19.7697622421	
-45.5	223.980122918	35.3096241268	7.65002373606	6.21148394298	
-46.0	162.488657432	57.0588125349	31.1725165154	10.8791807693	
-46.5	197.960473186	62.6592742166	16.1085536074	7.16231954106	
-47.0	203.765531359	46.5505840027	47.1547933979	29.8736253235	
-47.5	181.234126714	34.7784308516	45.7434334013	31.1191903651	
-48.0	159.237274784	48.0277178408	2.14386366961	7.41333527988	
-48.5	136.973347178	36.338277475	10.1262038184	9.69059425109	
-49.0	170.295932525	44.5487248276	56.6938805108	56.5075678452	
-49.5	134.282045401	40.5480002467	1.17528263726	5.81346112778	
-50.0	165.612760818	49.7330438859	20.1176159452	19.145954235	
-50.5	164.8707804	25.1946872574	16.1659155575	17.1957075996	
-51.0	143.800675822	32.6451903624	6.899682072	4.63172754152	
-51.5	134.63240506	55.5714048999	22.660330052	19.4071214915	
-52.0	122.415291811	48.3877272996	5.56310086842	7.74394660744	
-52.5	114.841293322	39.5958548067	13.2976816238	20.3653551506	
-53.0	126.908774451	34.9309183355	7.65743957979	8.25294618167	
-53.5	85.0395171911	53.8415718631	-9.55734486047	5.7026848607	
-54.0	110.059946832	34.6167729267	-4.24421711623	7.67538860827	
-54.5	75.4160137318	49.189385193	3.69778080633	9.9367053764	
-55.0	100.016139012	48.3281695938	-1.93429414495	12.7267727723	
-55.5	80.4782099119	35.9903500602	20.4507127526	29.995542312	
-56.0	100.580145093	54.6850237785	-23.2728178997	15.7664246761	
-56.5	73.2910196744	49.56869905	-29.3116259865	18.4363935798	
-57.0	118.085237013	43.7488607901	2.4274891759	17.1843456614	
-57.5	94.7753835313	51.3605914868	-23.9165744858	17.9965643337	
-58.0	99.5433298309	44.89310629	3.25601634267	12.1074735043	
-58.5	79.6623105993	33.0086922863	-13.0999978104	7.94042250594	
-59.0	55.8513077819	40.5421824939	-14.1846678295	4.47009953839	
-59.5					
-60.0					
-60.5					
-61.0					
-61.5					
-62.0					
-62.5					
-63.0					
-63.5					
-64.0					
-64.5					
-65.0					
-65.5					
-66.0					
-66.5					
-67.0					
-67.5					
-68.0					
-68.5					
-69.0					
-69.5					
					
