x	actin	actin sem	cofilin	cofilin sem	
-0.0	27.6862972871	4.77470417568	13.5641981592	7.97260872971	
-0.5	53.6341386021	8.79474297806	111.015547411	44.8330228986	
-1.0	87.6602665611	13.998850748	142.188179527	44.1115361207	
-1.5	89.1764529801	13.6609157578	143.467089811	46.6023293542	
-2.0	116.222319302	14.7929169552	126.705276881	34.0252850134	
-2.5	128.309711638	15.1809294786	150.387580825	33.7955321591	
-3.0	147.225125936	23.3630674783	184.779610153	45.6687772819	
-3.5	164.738230077	27.3352774086	202.306932026	52.1002459379	
-4.0	166.889381061	28.1189684835	209.743145905	59.2475059037	
-4.5	169.355820512	24.3441045895	225.505997323	64.5407493071	
-5.0	192.561820131	28.518057987	221.461864916	55.4505521187	
-5.5	212.194255187	30.3573617314	214.503501392	45.9267760696	
-6.0	238.30955654	27.5507026428	234.597579613	55.9170670796	
-6.5	269.784658474	30.3451166877	233.109522649	52.9692812525	
-7.0	285.994055623	25.5290705576	238.129160128	49.5710990764	
-7.5	277.238358637	25.4483230485	246.770826556	51.2387063321	
-8.0	292.432498305	29.1050048076	216.37663356	42.1980145147	
-8.5	290.597752846	26.0229243986	238.56567815	48.668473019	
-9.0	309.535802081	24.8173358455	227.397991749	44.9444791606	
-9.5	319.026223385	23.0585039374	224.738523918	49.2274712844	
-10.0	310.581517482	23.2202175752	212.68293483	41.5426090831	
-10.5	321.163742027	25.9176966554	210.455672237	40.310558664	
-11.0	332.890620073	23.2687768217	216.515971395	46.0489689813	
-11.5	353.842749968	24.1581237947	208.423027612	43.8949236715	
-12.0	368.30653224	23.9969867395	202.873870268	46.2624823946	
-12.5	362.514356744	23.4830640171	211.37185074	44.6350068834	
-13.0	375.363039721	22.3561838437	190.378738837	42.4658496469	
-13.5	399.107824747	24.2405934303	207.554738524	47.4666189326	
-14.0	372.394148599	21.5664626788	208.108438809	46.6009787777	
-14.5	390.369098441	19.524795565	206.429396615	44.4782426507	
-15.0	379.874637275	21.7216388128	210.061160397	47.1313487922	
-15.5	403.089621833	26.6433229437	199.193245098	36.0270320054	
-16.0	393.709059498	24.1396954765	185.566031265	37.3768073423	
-16.5	410.779135603	22.2229361921	183.517423985	38.2839487608	
-17.0	398.032733113	21.1888018213	191.275094711	43.7099844105	
-17.5	409.087385531	17.7308441982	197.014576175	41.5931603728	
-18.0	405.920958987	18.8356806097	188.57982174	38.0474986273	
-18.5	428.736521189	21.783763915	188.925020185	42.8483188551	
-19.0	410.354692348	23.5011169608	177.982707187	37.9268417533	
-19.5	421.723223175	24.2329764768	174.968895267	39.5515388448	
-20.0	414.299622044	22.1303818952	164.354653987	41.3856796875	
-20.5	426.517366279	26.6965642728	169.77999852	41.6421288814	
-21.0	412.433938248	29.0338311413	163.88645171	40.4879845221	
-21.5	415.333478638	31.6606375672	166.957773208	39.7065419118	
-22.0	428.107571282	28.3554046336	168.875140268	38.1625457369	
-22.5	410.405413145	29.8022047655	151.029555518	36.1756258004	
-23.0	400.911774663	28.2809277981	144.313862028	36.8807300042	
-23.5	408.668145556	26.0932672794	148.944604396	34.9467564607	
-24.0	389.935505112	28.9289011311	136.082252019	32.4490087418	
-24.5	404.861718199	28.9512664609	122.551241231	33.9200026436	
-25.0	394.312751707	28.7661807827	139.143170877	39.0179411015	
-25.5	373.550137385	28.7286045896	124.326034315	36.0903055633	
-26.0	365.40899457	33.3983194313	117.896980855	34.6389987752	
-26.5	365.797312699	34.3887616603	102.889336827	33.1069633411	
-27.0	365.067782026	36.4547657885	100.569229713	34.3202244931	
-27.5	360.82136638	30.8235368337	104.184916206	32.2606332713	
-28.0	358.45721917	33.4982024533	109.826952684	34.247750671	
-28.5	337.12358434	31.9759860124	102.935657283	32.7432240988	
-29.0	335.531820462	35.0366226835	110.370872991	34.0099199967	
-29.5	319.625643049	34.9348837475	109.798350096	30.9210666045	
-30.0	322.360792396	39.7124521213	93.3740450805	25.650731659	
-30.5	319.365783282	37.2058946497	104.919944543	35.718516455	
-31.0	309.110640105	38.9237096745	101.276715864	35.9386345116	
-31.5	302.51955552	39.261343696	103.36191053	34.7856647152	
-32.0	325.277485317	37.863033215	81.8539174777	27.2172898684	
-32.5	297.974568332	39.7325188711	88.4636672764	33.5510507916	
-33.0	309.373139577	40.5984025789	79.1574452304	32.7989268834	
-33.5	294.428877463	41.1749158818	80.1312850667	20.9243624501	
-34.0	281.552880562	36.5823690879	100.357503384	29.672561023	
-34.5	307.182001773	40.8359356521	97.6314851297	30.7546607583	
-35.0	267.803883341	37.870137244	100.737866695	33.0488675103	
-35.5	263.007889135	38.3090912091	85.2034310209	26.9395998035	
-36.0	245.231045872	40.3092117472	73.3927949926	23.8191643799	
-36.5	245.314657361	41.6281446124	89.0553983694	31.2133439704	
-37.0	249.258968076	42.848728896	77.4827593923	30.554133529	
-37.5	253.469922709	44.5091180251	56.1685906472	19.6604057725	
-38.0	230.431147117	40.7420426434	65.5705900491	21.3085104349	
-38.5	224.8481431	42.7772647436	67.7769460158	23.9920913039	
-39.0	206.998482398	39.5360175685	56.2051614737	21.6927205011	
-39.5	204.768556668	42.4602303078	55.2735904448	18.7258752813	
-40.0	217.568578715	40.4875801034	48.8420886046	15.9063398756	
-40.5	212.660961273	40.9046238902	54.8015827481	19.7199138545	
-41.0	199.112544663	43.8962554135	56.8743504883	22.6112700736	
-41.5	176.619650714	37.5024510418	51.9434972114	25.7511363164	
-42.0	176.627989231	39.7006679218	50.9913596846	18.4749910311	
-42.5	206.712937796	46.6509704759	56.344391894	20.868743309	
-43.0	218.708053958	40.5213656908	57.035224159	20.2851686051	
-43.5	214.294388194	41.4479480027	61.5667554089	21.2776239552	
-44.0	222.177557549	47.9109025843	91.1779794371	38.2378388456	
-44.5	210.558408452	45.2402764687	61.6529179736	23.5405780602	
-45.0	214.682129416	43.8695422186	57.4931014373	20.0651320854	
-45.5	198.708264488	41.3479083553	57.192441425	21.9391168325	
-46.0	198.682803619	48.7132959801	52.789193464	18.3289799009	
-46.5	198.432593865	50.8056514862	51.7509295086	15.5610098683	
-47.0	179.087423553	44.5398697532	39.0597755821	7.28574546387	
-47.5	188.089089727	44.2222592931	54.6209935264	17.5772808849	
-48.0	167.252198061	46.5301566028	55.5742080463	18.4970807491	
-48.5	172.185695658	46.6010127414	42.1378572439	18.0725874109	
-49.0	192.670656431	58.9911057749	52.39708894	15.9922840871	
-49.5	224.872729829	56.1831447486	48.5765053957	16.3979475991	
-50.0	222.572103347	60.2277414886	47.1603941675	12.542429621	
-50.5	196.488742386	62.0283569498	44.1887193746	14.0776373055	
-51.0	202.678541038	56.2358801477	44.3534244273	13.3639493629	
-51.5	205.32871008	68.5742048377	21.1150064493	10.7844424232	
-52.0	209.020461899	72.5691518102	23.7034955895	8.53672841067	
-52.5	183.38533576	65.1963742041	31.9880137684	13.3317171158	
-53.0	181.337844234	63.1678899307	26.808065873	7.79850431012	
-53.5	196.525435234	65.1661813857	21.0532113105	17.5557605295	
-54.0	205.409783996	65.0390914487	21.3480678946	10.2678089944	
-54.5	174.703591451	70.997340274	26.338304602	12.2668544228	
-55.0	184.039215533	80.3386537648	27.5828546361	11.083396106	
-55.5	200.126348883	89.7418577676	26.3399218818	9.32876040385	
-56.0	219.457707549	99.8925819608	25.0346240693	10.842665033	
-56.5	187.020769371	80.5838968392	17.9772009835	11.8237704917	
-57.0	204.712069755	80.5875492845	23.9977369756	10.5393117687	
-57.5	171.068221816	83.5227181969	18.0919961111	6.81377465252	
-58.0	175.037672768	90.4638665707	14.2006596733	13.6478765996	
-58.5	164.986246493	91.3165380146	31.8128951199	15.1046180712	
-59.0	151.835222435	95.0701977382	12.5005806898	10.3962109556	
-59.5	141.213932397	90.0698492332	11.5858955951	7.81622122844	
-60.0	137.273214455	79.774319028	15.9141396614	6.35451438906	
-60.5	149.279893733	97.6239776223	19.1038247108	9.05352228545	
-61.0	176.364895342	111.328623322	4.47644436711	11.0109608598	
-61.5	164.129803996	109.9280483	1.80814443097	6.95264900739	
-62.0	200.016244991	145.404835384	15.5550653559	9.41521034319	
-62.5	156.460631823	112.668543868	5.78460627076	14.2276692042	
-63.0	195.792733863	154.813069032	9.91570751233	12.5930411502	
-63.5	174.465205947	135.033100693	2.21204579334	5.26593775119	
-64.0	177.326356658	133.338472255	1.03768579796	4.83201451214	
-64.5	163.763673753	142.927062701	-1.58844896528	6.5249299405	
-65.0	151.964336352	133.069511344	-0.897382647447	11.4830081329	
-65.5					
-66.0					
-66.5					
-67.0					
-67.5					
-68.0					
-68.5					
-69.0					
-69.5					
-70.0					
-70.5					
-71.0					
-71.5					
-72.0					
-72.5					
-73.0					
-73.5					
-74.0					
-74.5					
-75.0					
-75.5					
-76.0					
-76.5					
-77.0					
-77.5					
-78.0					
-78.5					
-79.0					
-79.5					
-80.0					
-80.5					
-81.0					
-81.5					
-82.0					
-82.5					
-83.0					
-83.5					
-84.0					
-84.5					
-85.0					
-85.5					
-86.0					
					
