x	actin	actin sem	cofilin	cofilin sem	
-0.0	36.8374710806	4.95115015794	-12.0360512385	7.82552165056	
-0.5	53.0631082041	8.65244372148	185.677289383	43.9969150498	
-1.0	78.372104028	14.4999703811	226.70392001	47.8069304344	
-1.5	114.053529254	18.3109381879	241.637032582	47.1334680598	
-2.0	146.28929036	18.1655155073	244.566919709	41.7767773313	
-2.5	169.754744928	19.5836870115	234.976022534	40.3579978912	
-3.0	199.373732429	21.743612171	268.108251674	45.4459533449	
-3.5	228.376287879	24.2573248029	279.490479445	51.2263478948	
-4.0	257.545266516	24.1760207106	262.97851456	45.6385863979	
-4.5	270.915787543	20.4209449465	274.051716394	42.7203543648	
-5.0	322.836380793	23.8921871494	251.295331137	41.6954568632	
-5.5	346.462486507	22.0683981395	268.939384236	43.2882447839	
-6.0	368.366859656	23.4724151354	259.444137952	38.694049	
-6.5	394.568005855	22.4237267202	259.275842873	37.6758907401	
-7.0	399.044570991	21.7532911813	220.37256033	31.7812731828	
-7.5	404.367614044	21.0620935869	221.185489426	31.486983203	
-8.0	401.58865614	19.3225925187	211.561943152	34.0663472126	
-8.5	404.6732712	19.9984855653	217.780272446	32.7406968781	
-9.0	414.423184901	17.0109811429	192.430569635	25.6507779761	
-9.5	440.338982661	16.2500191296	186.664266009	26.0206136013	
-10.0	457.582586853	15.1126405716	185.363898211	26.0924256632	
-10.5	444.645809282	17.5924584054	182.847210744	26.5293318667	
-11.0	448.124849454	16.9268969988	163.786136444	20.497241197	
-11.5	437.030114524	17.4783479395	139.75906796	20.2486879735	
-12.0	453.026762464	16.7724076794	144.429067339	21.5498764592	
-12.5	427.855824627	18.6717938116	125.26380476	22.1642838901	
-13.0	412.574770188	21.1799317008	118.563058949	20.5772398174	
-13.5	411.265646446	22.082567578	111.218012736	20.2242685848	
-14.0	380.633327036	21.9999836957	114.944022604	28.1647395235	
-14.5	377.106562505	23.3653371161	89.7065710715	22.082151407	
-15.0	356.675460001	25.7840078293	91.8329322242	22.1071687015	
-15.5	347.281165586	26.4940363193	89.2702192244	21.1614479084	
-16.0	332.220437389	29.1725290392	83.1258843792	23.1620079825	
-16.5	317.054584263	29.2854241238	73.7815182896	23.6807790146	
-17.0	320.074873696	29.1685027796	69.4142376291	24.1953578903	
-17.5	297.302416835	32.2561233837	67.6452323322	22.6688985371	
-18.0	288.373840999	33.3928041776	69.4431298951	22.7420351817	
-18.5	251.391905183	30.8929427618	61.5848019852	23.3424967886	
-19.0	256.316867113	31.1376658605	62.7193940393	25.2848928262	
-19.5	261.407058687	35.0113529628	60.1490315336	25.1414408379	
-20.0	246.244418448	35.0207369548	55.5092729774	25.2209110107	
-20.5	220.713539771	33.3149650987	67.3458310005	24.6105827906	
-21.0	241.728796611	36.3489872096	43.2578602008	26.0480912531	
-21.5	221.35463798	37.1631460203	62.5336234031	29.862513518	
-22.0	210.831114179	33.1942982695	56.8619520995	30.33136528	
-22.5	208.390545456	39.5590150421	40.3975839529	17.4486741563	
-23.0	200.071631838	37.5470620627	33.4033574169	13.9578524323	
-23.5	183.091673983	34.569694822	14.0778205438	11.2252902291	
-24.0	167.310720036	33.5881155867	21.868775974	13.7879786636	
-24.5	169.541218849	36.2868876068	28.5387633529	15.2062477123	
-25.0	170.576984407	36.6203608622	26.7889987011	10.6698449346	
-25.5	183.851109334	40.749711114	28.1735603781	11.3722595769	
-26.0	168.792732524	42.3044911641	45.5126999934	18.3844759386	
-26.5	161.619094352	40.1856779487	35.1309290364	16.5942190068	
-27.0	149.878685938	41.2581784211	18.7913126958	9.80261122126	
-27.5	146.431168295	46.9983110431	9.65262155117	9.7241201623	
-28.0	148.636675114	46.6325084997	8.34054737081	12.2696423713	
-28.5	148.787469691	39.0323023782	9.46293187536	14.9174144045	
-29.0	134.419933243	42.6678728683	20.4727960607	10.0607212218	
-29.5	142.895571188	43.2668517795	20.8842517091	5.16260989048	
-30.0	137.565208952	46.3621368679	0.56519879077	19.3421011224	
-30.5	134.358411508	48.6813171137	0.858816947047	13.0941225454	
-31.0	130.27963784	46.3846494832	-3.37607856174	21.1042940798	
-31.5	122.231725381	54.224586744	30.3577701447	24.334011035	
-32.0	102.221034501	50.7840185312	-1.78192375362	3.96393549313	
-32.5	116.255503281	51.8126074187	17.3808765312	15.2407712133	
-33.0	109.254555368	39.0936446554	0.142764379365	16.024394008	
-33.5	155.105847645	56.4408789185	-3.125887438	29.7384273941	
-34.0	118.316505689	61.3573396265	20.0138181281	17.5810084626	
-34.5	115.66324474	45.23953802	-8.45860763218	12.0496147316	
-35.0	77.9931978646	43.3379553904	20.99355854	9.09279956611	
-35.5	97.8079091505	43.3394578904	5.99198967307	6.0377940773	
-36.0					
-36.5					
-37.0					
-37.5					
-38.0					
-38.5					
-39.0					
-39.5					
-40.0					
-40.5					
-41.0					
					
