x	actin	actin sem	cofilin	cofilin sem	
0.0	35.5689228297	7.61487633723	7.57003875607	10.4861217397	
0.5	34.0706989445	5.02256636374	0.36145505918	9.44959052608	
1.0	59.9009575026	9.559580975	-0.907648321553	9.01709778653	
1.5	65.1277946587	10.1026260138	22.3503813982	17.5958259825	
2.0	89.3466230832	11.9766179203	12.1529788209	18.7953635643	
2.5	108.802431971	13.8941040724	19.3487674316	15.661311492	
3.0	123.622671612	16.7558543566	17.0167949601	14.622176864	
3.5	156.700758004	16.3177831011	25.1305807671	18.7216380578	
4.0	174.289827153	17.8964440028	20.5899428215	12.635724072	
4.5	204.164984418	22.7010248591	15.458543114	19.1992681887	
5.0	220.757530104	21.5840685349	29.0433347702	12.6829051429	
5.5	253.256822683	26.9026399605	27.5895781764	16.892815202	
6.0	242.584609175	24.2043399946	34.7062832565	20.4442593559	
6.5	278.738692987	24.089934945	35.9730787488	15.041654428	
7.0	304.271236116	29.1269959065	62.8392160514	27.5148317118	
7.5	321.401980739	24.5762372045	55.2024733722	23.2026639749	
8.0	331.471463055	26.6322879854	48.8475270417	14.0429970148	
8.5	356.595673296	26.3308197403	59.4300985226	21.5921870724	
9.0	371.598770564	25.4638468268	71.7906978991	25.318201949	
9.5	387.206818102	26.0362024774	70.1975019471	22.1804086259	
10.0	392.031839574	21.7583651246	84.0119257629	21.7947575467	
10.5	411.619736899	21.603665787	94.2604902007	32.6139467438	
11.0	411.062642864	21.380169354	91.689010455	29.1668936868	
11.5	406.048210027	22.5569922932	105.520152968	34.6420116429	
12.0	424.389437519	22.6344086785	96.2487290763	20.8076518107	
12.5	434.58630773	21.2779460714	101.591942883	37.7617060744	
13.0	469.381377477	20.9306067297	113.873730066	32.8447357188	
13.5	425.474470979	19.0976012394	130.461413603	30.858850899	
14.0	430.858343156	20.0789710382	131.473603441	32.8912310507	
14.5	428.368530305	22.2216190813	139.92430617	40.0607174771	
15.0	412.659670992	20.2928859581	140.019609251	38.8987200353	
15.5	370.857617385	24.4393959819	119.576084436	23.2544147239	
16.0	398.23514771	26.6245341149	113.702887673	25.3099399161	
16.5	385.834639562	28.8969931029	104.222702931	16.3311976265	
17.0	360.048148	33.0676523997	130.61998811	26.4493546711	
17.5	370.195430927	30.6011990834	139.943915902	31.237190802	
18.0	369.475310278	30.8376958392	139.892966967	22.5429063985	
18.5	339.426542718	34.4360380858	156.823850269	45.2365310733	
19.0	316.567561022	32.1762212422	156.70766236	46.0457212341	
19.5	339.672938588	35.5079300148	171.872852841	49.8285124657	
20.0	310.203827013	33.6314134404	159.963908359	42.6030310539	
20.5	294.631813858	37.8607111565	134.696419401	27.9334469886	
21.0	314.595948596	32.4173299254	110.914871301	17.8962680724	
21.5	309.826356255	36.722235795	126.77529809	21.7157897449	
22.0	292.332865225	40.3669281605	133.69289739	20.9998225852	
22.5	287.371992172	40.7772212516	118.928498108	18.7179787983	
23.0	251.378076733	36.9972805455	133.182727785	22.6974001158	
23.5	296.685365772	40.4952800949	143.944395797	27.0108912369	
24.0	277.673682925	38.9236023951	141.637995475	22.8732955173	
24.5	252.864240314	36.2159171338	109.60621505	20.9674324114	
25.0	235.031636487	35.8237486779	116.770721229	25.183611858	
25.5	232.506392309	45.6346040403	134.267838959	22.3701094256	
26.0	237.948403251	37.3798178863	109.612860632	27.6089239022	
26.5	211.169152893	42.192133133	119.675200693	32.4060151688	
27.0	206.681632814	47.9812541725	126.325728461	27.0833567033	
27.5	214.976840805	40.2801260551	122.482732626	24.3426407568	
28.0	235.788312145	46.1119408848	138.446161899	32.3260551042	
28.5	227.394726963	46.6668411339	124.422543271	30.5339928189	
29.0	181.741330339	38.3744825776	130.734668227	39.227390871	
29.5	204.322293588	40.676110176	93.9121428209	24.9780302444	
30.0	180.264744682	41.586804947	112.725025856	33.1322619326	
30.5	198.800664899	47.6848966304	68.4760554286	23.5008846478	
31.0	134.87765923	37.9519617293	85.8950625189	28.2609433354	
31.5	165.322871767	58.8434389598	61.2781382827	14.2585456291	
32.0	180.618238771	57.2343096773	72.6743346329	19.8660127212	
32.5	176.886235383	56.2243414702	50.1908399215	16.101801294	
33.0	159.027557024	61.0951682831	63.6764212366	24.1615735122	
33.5	161.176087222	54.9228817822	57.0984127713	20.6985436374	
34.0	177.521544139	66.6126436942	118.58685454	60.1979755101	
34.5	131.135546135	57.2496619816	87.0575877864	27.5405012519	
35.0	149.204386283	60.6723994971	69.8225394256	13.8799765843	
35.5	132.483704762	57.9657613088	100.676943188	45.3917998196	
36.0	149.535811404	71.6483832686	46.6865685541	38.7787190703	
36.5	92.5034757481	47.170001736	56.0000408143	34.3514147972	
37.0	152.038929644	74.5908342506	68.1620542434	52.2863403971	
37.5	94.8975446334	46.5955293653	84.4812607092	51.3817443447	
38.0	187.184721237	93.8661249495			
38.5	210.761924818	117.447653038			
39.0					
39.5					
40.0					
40.5					
41.0					
41.5					
42.0					
42.5					
43.0					
43.5					
44.0					
44.5					
45.0					
45.5					
46.0					
46.5					
47.0					
47.5					
48.0					
48.5					
49.0					
49.5					
50.0					
					
