x	actin	actin sem	cofilin	cofilin sem	
0.0	26.4633438632	3.73049025066	6.21624690472	7.74134146989	
0.5	41.1295971566	5.65972437201	17.7259857325	9.69491741944	
1.0	49.6649149034	7.01280681277	13.4249774246	7.06731545177	
1.5	39.4121967151	5.12893671607	19.0750733779	9.31077288946	
2.0	57.2664421135	6.44032366244	14.2644511596	9.9073361656	
2.5	76.1483918775	8.4369868478	18.4516280676	8.18854133302	
3.0	97.9678621203	10.0315211611	10.7384458442	9.13124336199	
3.5	103.810242769	11.2775319259	23.5061883208	8.04813048443	
4.0	121.694090081	13.1010751087	16.7940655838	7.5393977134	
4.5	139.490625213	13.4399801027	16.0858453673	7.76861568588	
5.0	160.298038687	16.2915711656	28.873456983	8.56534188332	
5.5	169.201689376	15.3176726454	29.4211883862	7.89905805273	
6.0	188.204275532	18.2311438142	33.4307012045	9.3705737682	
6.5	210.825881459	16.3353993176	36.7123887628	10.9389075631	
7.0	223.309164403	17.1305971743	40.6550968856	9.86263328889	
7.5	240.496394355	19.2330631331	51.5340230403	12.0437585147	
8.0	263.970518704	18.1998196079	54.8738513523	11.1911663723	
8.5	278.301730324	22.0068843592	62.2926144977	10.8317908952	
9.0	294.921650831	19.2969025003	72.4059257936	12.1328133984	
9.5	323.629931909	19.7904317176	63.8909500986	12.6958241934	
10.0	332.953565366	20.7751248106	75.4166602623	15.1741947408	
10.5	339.493862547	19.3583646022	90.8866609344	14.9793655751	
11.0	356.381059173	19.1273062209	96.0943024715	16.739768635	
11.5	370.283135429	19.6334856521	99.0333233858	13.5487559293	
12.0	375.303381988	19.3555536254	107.765171782	15.6174783218	
12.5	370.149777811	19.2358312493	114.638328389	18.5152887815	
13.0	396.820319747	20.9892720264	114.196198404	16.7923458628	
13.5	391.732771048	17.961247509	124.892982463	17.0153779192	
14.0	398.775819504	15.1514129888	119.488626558	17.0998885998	
14.5	394.577601948	13.0969317567	135.463282498	19.7174285017	
15.0	402.801365323	15.3202030016	150.310263175	23.7919446022	
15.5	403.715648259	13.5656086149	151.535949783	22.650441858	
16.0	401.576127219	13.6975058489	166.132084678	26.045475435	
16.5	414.86242808	12.1690418483	173.845533453	26.3026130748	
17.0	416.964387225	13.9019975253	178.83595731	26.5554509342	
17.5	421.096201797	17.0438440163	183.877057682	27.6808273017	
18.0	423.314460138	16.7920029497	178.256888168	25.9712856828	
18.5	414.07451296	16.8965123206	179.117746428	23.9740614068	
19.0	416.435289825	20.3148843055	174.140404918	23.6463103277	
19.5	415.578863402	18.6876995926	196.094319418	28.5506626953	
20.0	414.713703759	20.1759551689	184.407782085	27.2528961399	
20.5	390.711600875	20.6777779985	202.462775074	29.1395229924	
21.0	393.903530156	24.104486016	208.722869707	30.4736604496	
21.5	379.10534142	24.5264221353	198.866565832	29.9792941806	
22.0	374.753384784	25.0379133265	203.757363396	30.5870760666	
22.5	373.421993188	22.6394502152	227.870416874	32.7759441058	
23.0	350.627742233	26.3801358672	221.929417227	33.1516284974	
23.5	351.718372338	27.3691730608	222.135977872	32.96916915	
24.0	385.688923513	28.7600467117	254.108264983	38.3043579561	
24.5	380.23554716	25.7449734504	245.287992419	31.6331686279	
25.0	354.6280822	25.9410526828	223.332524888	30.9894800415	
25.5	336.080973641	28.3291678201	244.919909288	36.7298528479	
26.0	348.607261414	31.6461419738	240.688760951	37.6574952189	
26.5	326.426416067	30.6274950169	251.192661387	38.9836416031	
27.0	354.407331155	31.4135172648	248.660463455	39.5100165958	
27.5	318.899376132	32.581936181	233.526191888	39.4442489964	
28.0	337.464759545	35.1210100602	223.312354065	38.954290152	
28.5	324.935251356	31.3438714798	240.345769552	40.6681160688	
29.0	328.331060686	35.5109845272	229.948018569	37.8703708224	
29.5	299.524043019	35.8087334342	228.831368087	42.7646257809	
30.0	311.031705393	30.0831270242	246.924175233	44.7741488826	
30.5	309.08089819	29.7441067893	268.972257209	57.7239009353	
31.0	302.912091839	32.8863420949	230.087213982	50.2400751251	
31.5	258.874512111	28.4387571204	225.664291688	50.7060613714	
32.0	264.086791549	28.2041668522	212.04107062	49.0243662461	
32.5	229.17825782	29.3672297095	221.337905136	54.4900690906	
33.0	261.666592319	37.7793575867	238.860776093	54.7718666735	
33.5	246.91908856	35.3562458553	266.869842053	63.1314230262	
34.0	246.858779135	41.4604922475	233.681615186	67.5966267517	
34.5	231.290606623	46.7225183915	261.035379488	76.6311046973	
35.0	243.497201507	49.979948337	246.173447645	78.1053116363	
35.5	247.360995874	51.4483604286	252.928892915	83.9559493993	
36.0	235.881561738	49.4959665939	263.725372928	85.1392024648	
36.5	253.873271084	54.5640397535	239.801776798	84.0162887448	
37.0	215.051524921	46.6580055729	216.336440579	77.4594947176	
37.5	217.643468524	46.0754348254	241.268250166	93.1124347854	
38.0	223.073182118	52.3591914953	228.736124423	85.803111385	
38.5	202.018698146	45.9400850683	219.483885768	85.5830887576	
