x	actin	actin sem	cofilin	cofilin sem	
0.0	36.8374710806	4.95115015794	-12.0360512385	7.82552165056	
0.5	37.0312681082	5.55522584385	-3.40147331468	8.55954779806	
1.0	49.9788768645	7.05202436509	-5.47330400434	6.87896311708	
1.5	58.7226909376	7.9519170885	3.73019311989	7.03296154584	
2.0	85.6211048716	11.2520915158	-3.90913495401	7.44880583477	
2.5	88.7869531633	10.5560050152	-0.131238047169	8.37765827112	
3.0	116.380750292	15.5353109905	19.1409822898	8.65045373966	
3.5	132.52120104	15.1899232729	20.2495740216	11.7771388267	
4.0	162.54035153	18.4049033523	38.2231005583	10.1756207666	
4.5	178.503487361	19.9002734237	39.9406048877	11.8250214325	
5.0	207.198177808	19.9301774189	47.5742054288	10.4535795532	
5.5	227.138306757	19.3275056152	44.938696178	10.169673412	
6.0	251.507460179	22.0465026196	56.1632251415	12.7417499898	
6.5	288.786947968	20.4865706911	68.6505114404	12.2438806022	
7.0	309.575305868	20.6594824893	79.0614956501	16.1681089349	
7.5	330.080944141	19.7777790486	94.7342234951	20.0630334954	
8.0	352.607746921	19.146211621	120.849563475	22.9665935572	
8.5	376.554732994	20.0498597386	138.973038867	27.3355125398	
9.0	390.140647117	17.1801854548	134.397065414	26.6926412289	
9.5	415.894773932	18.0666314172	155.282130611	29.1306135033	
10.0	433.106277044	16.3045035123	168.628047215	29.8946926319	
10.5	442.423480301	13.5264560186	181.828684876	33.1206374568	
11.0	446.593084456	15.4356952422	198.910229056	32.8030102849	
11.5	472.070934215	17.0071682376	207.298871682	32.1544414149	
12.0	452.545663771	13.7608137913	216.605210974	32.5985059423	
12.5	457.982567119	15.0931532172	201.175394058	33.2050784944	
13.0	477.873567152	19.0139919052	217.979529538	37.9327212874	
13.5	443.942067515	17.5825484019	217.620642392	40.9297823693	
14.0	430.602186901	20.2180094307	223.166331311	42.602506543	
14.5	405.870428883	22.2843776017	219.039370732	39.5724013327	
15.0	408.672038573	22.7272006189	250.612529032	47.6591814267	
15.5	407.915712371	26.523111307	239.679150788	50.375440952	
16.0	375.643619782	28.7109934317	221.45417465	40.0724715623	
16.5	383.176674665	26.8344763235	217.407768365	42.0227064434	
17.0	364.868014419	27.8694707102	230.153446397	42.2554949359	
17.5	356.71590411	28.2388454795	232.431342665	42.7095239195	
18.0	346.187081483	29.0779623091	231.192101109	44.7918198975	
18.5	361.782328038	28.4604448808	228.880875741	47.6198825961	
19.0	349.684966123	30.3131980206	174.769630301	29.8753934467	
19.5	323.618702173	30.7417551964	154.827302708	30.3250972197	
20.0	310.300366155	29.2850329331	169.131140417	29.6763753469	
20.5	315.940963252	32.9064654418	184.590157144	33.8647669569	
21.0	318.703933019	32.71144599	190.308852938	43.5364577614	
21.5	294.828736614	36.7626418311	183.338376854	41.2798036379	
22.0	307.480219289	36.2781482157	191.514418733	38.1601642904	
22.5	300.645986699	39.4163117294	201.539840326	45.4169061237	
23.0	282.958792016	43.0301795775	206.175962292	46.6198632327	
23.5	260.277532575	43.4269101066	160.016718702	50.1654475815	
24.0	267.289219495	47.1163659474	200.015435503	62.7035713865	
24.5	271.643729851	46.5859680083	172.151797365	52.5328129097	
25.0	273.661229145	43.8205136471	231.342971416	71.7440039839	
25.5	255.793416878	42.6894445838	234.681012973	72.7752933728	
26.0	264.7876698	43.8359592801	251.807843724	80.3800010691	
26.5	234.101023249	46.5930970879	209.797818471	69.8599911503	
27.0	208.0402753	38.8000524225	214.43513202	78.2186927849	
27.5	223.315796744	49.3039289638	186.551382339	69.0498287372	
28.0	213.88642202	45.7115571391	241.147779766	92.2672407922	
28.5	210.195044892	47.840443134	223.613332089	87.3440630095	
29.0	209.585997124	51.1099014043	232.660283793	75.0563862469	
29.5	185.396725418	43.5285212067	270.350681868	83.3725226203	
30.0	180.590661918	38.4984810262	243.048067413	77.6427624432	
30.5	179.20756766	44.675700779	281.845452867	119.196560555	
31.0	155.803109718	37.8877489709	224.710865907	97.1716842686	
31.5	129.499723019	45.8788664077	174.898524706	113.912649566	
32.0	121.177057035	53.0528371471	182.955963469	124.47675658	
32.5	143.945219941	54.9134178383	196.716020556	110.546361978	
33.0	115.104897259	41.247762882	197.153433471	100.625184044	
33.5	124.150651164	65.0786975801	193.306519065	115.596103964	
34.0	96.708400058	51.2574147197	169.488650051	97.4706070467	
34.5	84.5404425395	56.8888004157	151.566593011	97.607185413	
35.0	121.149195165	68.2689540799	119.15331038	92.7833863113	
35.5					
36.0					
36.5					
37.0					
37.5					
38.0					
38.5					
39.0					
39.5					
40.0					
40.5					
41.0					
					
