x	actin	actin sem	cofilin	cofilin sem	
0.0	33.7735069637	6.99179124712	8.6299073924	7.76928909453	
0.5	39.8143805793	6.86282916988	2.15432048932	11.3056368975	
1.0	58.7430359053	8.06600354445	10.8282077597	8.76425342419	
1.5	65.5149859103	8.81972922111	-2.62637478845	8.57950686423	
2.0	85.344198512	9.39957351489	6.72369681719	10.5345771664	
2.5	94.657914045	13.2043756311	8.3135364725	9.49464333464	
3.0	115.841221215	16.0577463456	17.6380773812	8.28037981399	
3.5	142.475294383	20.1957900519	23.6144031492	11.2810365403	
4.0	148.367920066	20.1430018262	33.4258263606	12.2679681671	
4.5	173.896108046	22.3440694295	25.0104349654	14.0828366247	
5.0	191.174878573	24.521990506	52.866263632	21.797276919	
5.5	210.266251825	28.2787684619	45.5506373427	18.6607427245	
6.0	242.79868882	25.9142746518	52.4861201635	16.3719497849	
6.5	268.316828597	25.881488752	65.0302554454	24.7263568274	
7.0	285.289554419	26.5354565084	62.6067499003	24.1740777542	
7.5	310.218448613	28.167286015	66.4626224887	26.5100314323	
8.0	329.019403635	28.843204281	66.7696749997	26.9577779551	
8.5	320.324431201	27.4594847982	70.589949573	29.6013741082	
9.0	351.344955676	25.343002685	79.1591992865	34.2047218633	
9.5	350.5387698	23.7662873224	99.7280862677	34.0251715079	
10.0	355.323707248	26.4311277424	94.9694150816	27.2424648609	
10.5	369.830494918	26.1472958183	105.370044214	36.135986027	
11.0	384.751230016	22.3052263831	114.349499114	34.9134178045	
11.5	406.616910782	24.686900234	109.415906441	36.7516727748	
12.0	400.975425841	21.6921823931	113.606136206	38.6661260966	
12.5	399.635657587	23.487618033	128.007281319	32.726556711	
13.0	410.572843359	21.8101017068	123.046403094	40.1643443743	
13.5	399.510455977	23.6510441162	119.267275358	36.0510396903	
14.0	405.828494852	23.7862896138	121.351543913	37.8811842579	
14.5	402.23970997	23.8204500255	137.040643902	36.7270665165	
15.0	408.694975248	24.5034083257	148.842884602	40.1293189722	
15.5	393.697037415	24.2363407587	148.925128397	44.4261176016	
16.0	399.39054982	25.4232679335	163.490866323	48.2427013817	
16.5	376.141321241	26.4045370728	152.697788982	50.26658878	
17.0	361.892828858	23.482690891	146.496690307	36.2224937154	
17.5	352.308183173	22.9094695872	142.949105279	50.1503144856	
18.0	374.580174169	26.758074796	165.979166903	53.7790496522	
18.5	383.615345475	24.7096236333	152.332389043	48.6838764273	
19.0	358.287593298	27.0226953999	147.326472226	42.6274463661	
19.5	382.71677209	23.3569407963	146.103076935	39.3368787522	
20.0	377.336982793	24.2066481671	178.1285695	51.6695393806	
20.5	378.070790847	23.9427045674	132.536958244	31.4738719527	
21.0	421.066580791	20.8243208712	141.842342405	33.6641213253	
21.5	390.62260176	20.0352390135	130.522929338	33.389880338	
22.0	379.990812048	19.1960943808	127.919171551	31.5711650729	
22.5	358.737500655	19.1751836962	133.448306842	32.4341348085	
23.0	380.996987293	22.6559635006	135.359438394	34.0797833357	
23.5	381.576651149	27.4676550743	136.900299562	35.4002482686	
24.0	392.624662708	28.5369818122	128.930011932	34.3776980228	
24.5	383.23730588	31.420797569	132.177949455	26.0496374873	
25.0	353.32696682	30.4850547683	132.40408453	30.951183887	
25.5	346.435662872	34.5246529505	138.569206915	38.1115794515	
26.0	344.493426507	35.195328794	106.0777875	32.4866467393	
26.5	336.21834339	35.839628146	118.080187798	35.3495942281	
27.0	341.280563012	39.5102821263	115.236094983	38.018306595	
27.5	355.942404852	42.3737173284	114.028573271	33.5639870605	
28.0	332.991895298	39.5710762633	115.695089629	34.0691714885	
28.5	332.742049654	38.9589799971	143.468045094	44.4082231878	
29.0	308.438015421	37.5526578537	119.0910153	35.2442973293	
29.5	306.848833079	35.4674495951	140.40919767	40.0972660021	
30.0	329.170669455	34.6915074892	133.036461054	42.3184990464	
30.5	312.0737624	36.9068716385	111.570144581	30.5730403138	
31.0	281.26296435	35.4707944564	106.533416999	28.6341831052	
31.5	295.214319715	38.6945119252	109.012907724	30.6515759383	
32.0	267.713867525	41.0620722406	95.6185651425	23.4725882285	
32.5	284.566413828	42.3913850829	96.0884372312	30.0082339358	
33.0	271.168862825	43.0505161565	127.210164706	34.8709695361	
33.5	256.543870016	39.0617857067	102.446313084	26.1710074215	
34.0	264.179509005	44.8685525662	105.296865089	35.8449341783	
34.5	220.497620289	48.593334623	91.1293989493	27.2846811822	
35.0	236.136863096	49.624415914	92.0750268379	29.5332062271	
35.5	244.46882182	51.4839775619	107.273342516	31.5451403129	
36.0	240.910040722	53.7444949034	109.513254321	37.5463639619	
36.5	243.282276395	53.6151515335	98.6200164469	35.5597514319	
37.0	253.854412625	57.3879370591	101.826346197	35.4568524472	
37.5	224.218717974	60.399180956	72.2417052273	21.3593139888	
38.0	240.039800766	61.2836001609	95.0668985064	38.8334704542	
38.5	259.133167737	67.3917502821	78.6342010197	39.5651777349	
39.0	252.218367246	68.108409462	76.894314262	30.2169805446	
39.5	222.843328961	67.8110058949	78.6752353622	32.5018764233	
40.0	272.578343369	82.7377362661	108.797351329	63.5596294359	
40.5	269.853867944	86.3030114618	104.951105304	59.2934006163	
41.0	281.741419525	75.3073508969	95.5242786645	59.7640173771	
41.5	270.829547181	76.0206476503	96.5111415949	62.5562040564	
42.0	258.510500731	72.3302609377	108.252837815	71.7910825097	
42.5	262.190759278	80.3417981519	69.1375346207	37.3031610414	
43.0	253.904682279	74.153039498	45.2552902575	18.4116854832	
43.5	246.297269872	74.7935889049	37.3636635792	19.2987261298	
44.0	350.311676672	86.7690539403	23.8712076917	13.6588562174	
44.5	372.333754632	99.6246214205	72.2577621562	17.8697535572	
45.0	304.56373036	83.9302986973	42.0805705071	6.55246638617	
45.5	351.324807017	97.9881995115	49.0394170311	8.01670660972	
46.0	321.77949091	88.6027282086	32.4478821225	20.1502245138	
46.5	315.382258869	101.055633288	41.576995595	24.6347570332	
47.0	303.221677299	93.7655637494	25.0309238522	18.8652796601	
47.5	270.354228098	89.1677385299	31.1144474175	18.620961549	
48.0	328.705775652	102.115802183	29.1955455537	7.8880374221	
48.5	270.846684144	97.5273200574	38.2430325389	25.1348907742	
49.0	294.611379647	92.7464569036	18.0895785351	24.8674851607	
49.5	285.071175982	95.7008851981	50.1075771722	19.8798715621	
50.0	347.453595672	91.6307274883	46.4927214328	9.06486536375	
50.5	322.637917871	93.6371903919	57.901631082	15.5627750734	
51.0	283.323295486	80.9128477857	73.1567946033	11.7028940248	
51.5	335.346467441	112.308308394	51.1045213212	25.8625884563	
52.0	310.987219063	104.247854622	47.0368015605	5.41810121645	
52.5	299.079476987	109.205436347	71.9901193845	35.2089144674	
53.0	313.378465384	106.859407419	63.8976118495	26.6865972314	
53.5	381.370847682	88.3707546346			
54.0	394.200363216	78.0180302401			
54.5	414.279316732	65.466828006			
55.0	400.262167699	110.963040711			
55.5	355.959477702	88.5536648271			
56.0	382.965188016	97.1640798711			
56.5	398.309409527	89.1398659786			
57.0	406.905102577	111.948332463			
57.5	358.540676476	101.110604428			
58.0	331.741108835	86.5305642121			
58.5	356.728122391	108.397221279			
59.0	376.418824291	121.786823538			
59.5	354.760061141	128.819970708			
60.0	343.745899368	121.658764473			
60.5	274.326681145	89.1228533277			
61.0	352.651602966	136.819013793			
61.5	333.58029186	100.512952739			
62.0	323.921620178	118.67858237			
62.5	300.159695089	109.996728961			
63.0	292.740965346	106.941047887			
63.5	270.630523964	106.101375202			
64.0	288.564251653	105.511329707			
64.5	299.745655239	141.039563502			
65.0	277.353212974	103.316071846			
65.5	259.790777622	113.786407312			
66.0	297.44820635	117.676768984			
66.5	279.927740508	129.494245545			
67.0	295.943993933	140.520672679			
67.5	248.632891208	109.207662589			
68.0	249.990959785	103.684022517			
68.5	242.010105798	107.635795067			
69.0	216.825072611	86.1373341862			
69.5	227.03457566	103.896677288			
70.0	249.274698352	104.988049718			
70.5	241.558038912	102.611048326			
71.0	228.556902469	98.2668606653			
71.5	252.352016131	107.465164263			
72.0	250.311606796	105.060351307			
72.5	211.969907471	97.7540420985			
73.0	250.487124396	123.129525327			
73.5	245.681912703	115.539043626			
74.0	174.164906337	81.6823423572			
74.5	222.913539439	116.905747888			
75.0	203.69755887	92.9530350565			
75.5	174.06935091	86.5420279844			
76.0	217.447580301	107.730765245			
76.5	167.968074498	81.9507987182			
77.0	180.896712525	96.7587740424			
77.5	189.417129699	95.1629206887			
78.0					
78.5					
79.0					
79.5					
80.0					
80.5					
81.0					
81.5					
82.0					
82.5					
83.0					
83.5					
84.0					
84.5					
85.0					
85.5					
86.0					
86.5					
87.0					
87.5					
88.0					
88.5					
89.0					
89.5					
90.0					
90.5					
91.0					
91.5					
92.0					
92.5					
93.0					
93.5					
94.0					
94.5					
95.0					
95.5					
96.0					
96.5					
					
