x	actin	actin sem	cofilin	cofilin sem	
0.0	21.2447011683	2.28621111246	4.07774740898	5.28750821499	
0.5	34.4143550476	3.56389821175	6.80422316918	5.59845619895	
1.0	43.0205115416	4.59731228807	2.43792560263	5.77178658173	
1.5	54.9891866685	7.71742891256	10.7315765204	6.77915884502	
2.0	60.6858732691	6.93469981505	3.80511779326	7.14217779849	
2.5	84.7405071964	9.50942662019	16.5686365805	9.30487809164	
3.0	105.382300714	14.6702244048	21.5579968113	9.43483454424	
3.5	143.989598839	16.4732666943	13.5106253379	8.34875825181	
4.0	137.913839144	14.9304012158	13.9156816084	7.2454046081	
4.5	152.47321141	17.9037652643	15.7090949328	8.10447903561	
5.0	178.403892783	20.6071587341	23.9188628646	13.7855725971	
5.5	190.716473897	22.0641345869	21.8928315701	10.2882713589	
6.0	217.349968601	19.8764683362	28.672469984	9.7011829209	
6.5	230.126309962	26.0516706818	37.7098627448	13.1372689592	
7.0	252.185661958	25.6649452518	33.1219760393	12.3167230034	
7.5	260.294926314	30.4396714202	40.1889971377	9.52546068077	
8.0	289.771964586	28.877625713	48.4733457472	13.6471697039	
8.5	299.94780915	26.945713127	56.2098263333	15.3741392562	
9.0	321.297460521	30.1633114058	51.5478411362	14.2264355081	
9.5	326.659331543	29.8288177694	57.7964448522	13.2049777131	
10.0	355.028862686	29.0108673577	67.6737787016	16.3021384478	
10.5	358.860939201	26.6634079531	67.3575731641	16.0942255995	
11.0	388.612034829	26.3624153057	64.4733447407	14.9347724029	
11.5	390.357087348	23.8819767644	71.5270737586	18.6355177215	
12.0	405.517086361	23.1358529126	75.3032077181	20.5960944973	
12.5	425.65614176	24.2872050018	91.1253160879	19.6867493858	
13.0	430.320130942	21.7232320686	81.4212003561	15.4909957901	
13.5	460.251618741	23.539151451	103.735916867	23.0514590365	
14.0	472.338960804	23.8872673377	100.63435956	22.660795674	
14.5	461.109670554	24.9195512251	100.857303442	25.4722126164	
15.0	466.508181099	20.4116046762	104.149174423	24.1435102773	
15.5	468.134891722	19.6588709968	112.724205357	27.0322825739	
16.0	468.26259326	18.8316195057	121.862006398	27.4640426511	
16.5	453.765830814	20.0832561453	126.505307789	27.3728303065	
17.0	456.474574697	23.2259251861	129.55690599	26.0992672207	
17.5	456.536570526	22.515458163	127.309151652	22.3957433269	
18.0	452.316899532	23.0764703046	129.675044261	22.3256538719	
18.5	451.675544107	28.4870398221	128.040999051	24.3406511542	
19.0	424.954548602	25.2392904803	134.961208147	22.9189395997	
19.5	427.863881799	27.5252221204	136.30087786	24.1421362668	
20.0	384.461453756	31.0513230297	120.173865148	20.2606172192	
20.5	419.894349655	26.4076960316	115.909506988	17.5385234711	
21.0	396.249065896	29.5209922054	120.175082722	17.843643814	
