x	actin	actin sem	cofilin	cofilin sem	
0.0	33.2636058165	3.61569686697	-9.72198352219	6.28630623007	
0.5	50.1253888584	5.4158759317	-6.07539785108	6.82030699932	
1.0	67.3517766487	7.05766514515	-4.3351904605	6.09138082	
1.5	83.0285730219	8.54692872343	0.306912106291	7.70658952721	
2.0	101.665335177	10.5438457739	-5.47982084908	6.93140967137	
2.5	130.081089899	14.5019928179	9.39645336656	11.7751327183	
3.0	151.757789562	14.4452631341	6.83997068936	6.64972806129	
3.5	170.766964493	15.929475872	11.1109082439	6.0684568293	
4.0	193.798046544	15.7191557875	7.52360555894	6.0401595538	
4.5	214.858657303	18.5294590819	17.3046733241	7.29975379914	
5.0	238.530882668	19.4306642912	24.3278538036	7.12547082982	
5.5	259.985915816	21.2797168421	31.3349487193	7.75695925416	
6.0	277.467158089	21.4630727461	36.3845711951	8.99501382676	
6.5	294.783544105	21.3052165371	32.9664247681	7.34092617768	
7.0	324.15739866	21.7097255616	45.7589376045	9.74859167065	
7.5	336.956515182	21.6027474526	78.1850096274	15.5852792225	
8.0	354.303821032	21.6503016869	61.2462777675	10.3527903775	
8.5	364.396412653	21.9411279009	74.0061601466	14.0421181955	
9.0	381.754331996	20.0588051389	80.4305176226	13.3752102495	
9.5	402.175060946	20.9439787163	80.0757957648	12.57668006	
10.0	404.91952864	20.1504788941	83.8563084329	12.8867812715	
10.5	405.214211286	19.0176371519	100.614454652	14.7247635389	
11.0	408.645761426	19.1287576978	111.027842966	16.5762945104	
11.5	409.351845053	16.6732495171	113.646510233	16.3270038023	
12.0	412.279599854	18.2088156268	104.387501452	14.4951909615	
12.5	417.518246146	18.0926564954	112.450546267	17.0607462236	
13.0	401.020520905	19.6399650278	117.606030076	16.1264426355	
13.5	399.908717135	17.9024963091	125.687313621	17.0724176963	
14.0	403.802446623	21.2653461546	114.264620553	14.4101787974	
14.5	379.712269621	20.6569040316	137.086195968	18.8182211152	
15.0	396.154518741	19.8011178092	123.246385455	16.4122713992	
15.5	391.143135501	19.7128347081	135.529392937	17.6155492843	
16.0	402.687668946	19.3237700981	150.534844792	21.4809553299	
16.5	377.776111637	20.323248221	163.175611188	25.1872784468	
17.0	374.730585005	18.9096263586	170.634968881	28.0345305209	
17.5	368.889806924	20.7644332096	157.947263255	26.3348588969	
18.0	366.669349479	19.497050749	172.044595219	25.4884308284	
18.5	361.720286905	18.8848720096	157.151077979	26.5785742446	
19.0	327.809998864	21.6073069288	159.214747434	25.2797099282	
19.5	333.446182581	20.8343393196	162.119876349	26.0072750377	
20.0	326.168381908	25.0690931068	174.395405671	28.0502371116	
20.5	312.727608909	25.5747888531	175.734921086	23.130906003	
21.0	314.562158506	25.9860518736	208.575912251	35.9893042329	
21.5	315.533491155	27.0964518007	198.16979572	34.3307694276	
22.0	291.594493102	27.4874664679	229.783800462	34.588620966	
22.5	299.352727396	33.7494857815	193.749657334	32.4319273534	
23.0	282.940752906	31.9871759339	177.046590824	29.9960691554	
23.5	293.194754366	30.2602462691	191.177404446	30.3943084573	
24.0	283.038671987	34.7351637242	180.60288143	30.3739139055	
24.5	276.478995877	34.0786674433	175.527368327	27.9240015017	
25.0	283.582185516	33.9131042172	167.679787772	29.3760944134	
25.5	271.25633073	33.3296010504	171.984367994	31.075057588	
26.0	273.052460743	34.2359805938	178.512335392	34.3179114333	
26.5	254.566827265	34.7097210555	172.682197548	36.7064005029	
27.0	258.596628315	36.5737088863	182.953115315	41.1702246239	
27.5	272.286251438	34.5832550071	198.523940331	42.848118333	
28.0	279.602006285	37.9658901421	194.405441877	44.9495796524	
28.5	287.523596357	36.600732377	194.719799736	47.2982397541	
29.0	271.113558779	37.171206435	200.967658793	45.6945785098	
29.5	286.777989449	39.0594684758	192.979975548	60.4673931807	
30.0	247.86327471	38.0272624626	170.959001857	64.1756472003	
30.5	232.874739699	33.5437606338	166.200236002	60.3099294069	
31.0	233.266998226	36.9855432445	175.574025022	63.1185852248	
31.5	222.760233609	35.3244515488	178.705729752	77.8126009224	
32.0	228.630886131	38.1037877027	150.292756475	61.3373585358	
32.5	196.434751521	31.9714719046	167.308594892	74.9909324444	
33.0	205.72946676	38.5450512611	171.040506404	72.9041723428	
33.5	185.054766368	32.1891716676	201.724405593	81.642634639	
34.0	196.181307962	31.5763050705	161.768490048	61.2141453738	
34.5	151.341259662	28.5912388748	147.711420628	42.30709336	
35.0	149.807872987	33.8454251467	149.624225762	42.0475565264	
35.5	139.398515084	27.8648747328	134.122445968	40.8620593451	
36.0	118.095801016	24.1205836298	145.302317109	44.8475273544	
36.5	117.105806124	29.0618364093	178.757401553	51.9349525013	
37.0	96.6401790663	24.8246244916	140.058940693	43.4260504415	
37.5	100.027390972	20.5556581906	138.85139976	45.924617882	
38.0	100.5025438	24.2383817957	115.713340076	36.917267926	
38.5	100.208295203	37.9600684831	138.694265215	40.2103969317	
39.0	85.9047316923	30.8742476193	140.896947369	43.1594495683	
39.5	84.1739019625	27.0304716347	105.000377627	33.794306543	
40.0	100.14161679	31.7896066073	51.2619029509	36.8595999116	
40.5	79.1117321238	28.7473912847	88.5013944417	46.890803392	
41.0	65.4348910261	25.5111337481	186.037326959	57.2128059768	
41.5	49.293222403	18.2289966989	185.982434298	73.9514588062	
42.0	55.5011860786	31.2335443662	113.627735061	64.1903839177	
42.5	54.2847405792	20.5227297425	172.345008567	32.3053057529	
43.0	60.3075581138	24.2854964466	125.071551901	22.2682920384	
43.5	36.890484868	13.6710677917	35.8306903321	12.7127453932	
44.0					
44.5					
					
